grilla,L,alfa,MV,alfa.GA,alfa.LN,alfa.LC
5.77,8,-1.5,-1.750935651,-1.691961718,-1.590492952,-1.825563869
5.78,8,-1.5,-1.750293181,-1.691493598,-1.589795005,-1.824665543
5.79,8,-1.5,-1.749651794,-1.691026364,-1.589098727,-1.82376909
5.8,8,-1.5,-1.749011487,-1.690560014,-1.588404114,-1.822874505
5.81,8,-1.5,-1.748372257,-1.690094545,-1.587711158,-1.821981783
5.82,8,-1.5,-1.7477341,-1.689629953,-1.587019854,-1.821090919
5.83,8,-1.5,-1.747097015,-1.689166234,-1.586330197,-1.820201906
5.84,8,-1.5,-1.746460998,-1.688699507,-1.58564218,-1.81931474
5.85,8,-1.5,-1.745826046,-1.688241408,-1.584955798,-1.818429416
5.86,8,-1.5,-1.745192157,-1.687780294,-1.584271045,-1.817545929
5.87,8,-1.5,-1.744559328,-1.687320042,-1.583587915,-1.816664273
5.88,8,-1.5,-1.743927556,-1.686860648,-1.582906403,-1.815784443
5.89,8,-1.5,-1.743296838,-1.686402111,-1.582226502,-1.814906434
5.9,8,-1.5,-1.742667172,-1.685944426,-1.581548208,-1.814030242
5.91,8,-1.5,-1.742038554,-1.685487591,-1.580871515,-1.81315586
5.92,8,-1.5,-1.741410982,-1.685031604,-1.580196417,-1.812283283
5.93,8,-1.5,-1.740784453,-1.68457646,-1.579522908,-1.811412508
5.94,8,-1.5,-1.740158965,-1.684122157,-1.578850983,-1.810543528
5.95,8,-1.5,-1.739534515,-1.683668692,-1.578180637,-1.809676307
5.96,8,-1.5,-1.738911099,-1.683216062,-1.590733046,-1.808810848
5.97,8,-1.5,-1.738288716,-1.682764265,-1.590058337,-1.807947167
5.98,8,-1.5,-1.737667363,-1.682313297,-1.589385185,-1.807085258
5.99,8,-1.5,-1.737047036,-1.681863155,-1.588713584,-1.806225117
6,8,-1.5,-1.736427734,-1.681413838,-1.588043531,-1.805366739
6.01,8,-1.5,-1.735809453,-1.68096534,-1.587375018,-1.804510118
6.02,8,-1.5,-1.735192192,-1.680517661,-1.586708042,-1.803655251
6.03,8,-1.5,-1.734575947,-1.680070797,-1.586042597,-1.802802131
6.04,8,-1.5,-1.733960715,-1.679624745,-1.585378678,-1.801950753
6.05,8,-1.5,-1.733346494,-1.679179503,-1.58471628,-1.801101114
6.06,8,-1.5,-1.732733282,-1.678735067,-1.584055397,-1.800253207
6.07,8,-1.5,-1.732121076,-1.678291436,-1.583396024,-1.799407028
6.08,8,-1.5,-1.731511784,-1.677848605,-1.582738157,-1.798562573
6.09,8,-1.5,-1.730901603,-1.677406573,-1.58208179,-1.797719836
6.1,8,-1.5,-1.730292419,-1.676965337,-1.581426918,-1.796878811
6.11,8,-1.5,-1.729684232,-1.676524893,-1.580773536,-1.796039496
6.12,8,-1.5,-1.729077038,-1.67608524,-1.58012164,-1.795201884
6.13,8,-1.5,-1.728470834,-1.675646375,-1.579471224,-1.794365971
6.14,8,-1.5,-1.727865618,-1.675208294,-1.578822283,-1.793531752
6.15,8,-1.5,-1.727261388,-1.674770996,-1.578174813,-1.792699222
6.16,8,-1.5,-1.72665814,-1.674334477,-1.577528808,-1.791868376
6.17,8,-1.5,-1.726055873,-1.673898735,-1.576884263,-1.79103921
6.18,8,-1.5,-1.725454584,-1.673463767,-1.576241174,-1.79021172
6.19,8,-1.5,-1.724854271,-1.673029571,-1.575599536,-1.789385899
6.2,8,-1.5,-1.724254931,-1.672596145,-1.574959344,-1.788561744
6.21,8,-1.5,-1.723656561,-1.672163484,-1.574320593,-1.78773925
6.22,8,-1.5,-1.723059159,-1.671731588,-1.573683278,-1.786918411
6.23,8,-1.5,-1.722462723,-1.671300453,-1.573047395,-1.786099225
6.24,8,-1.5,-1.72186725,-1.670870077,-1.572412939,-1.785281685
6.25,8,-1.5,-1.721272738,-1.670440457,-1.571779904,-1.784465787
6.26,8,-1.5,-1.720679185,-1.670011591,-1.571148288,-1.783651527
6.27,8,-1.5,-1.720086587,-1.669583476,-1.570518083,-1.7828389
6.28,8,-1.5,-1.719494943,-1.66915611,-1.569889287,-1.782027902
6.29,8,-1.5,-1.71890425,-1.66872949,-1.569261895,-1.781218527
6.3,8,-1.5,-1.718314506,-1.668303614,-1.568635901,-1.780410771
6.31,8,-1.5,-1.717725708,-1.66787848,-1.568011301,-1.779604631
6.32,8,-1.5,-1.717137854,-1.667454084,-1.56738809,-1.7788001
6.33,8,-1.5,-1.716550942,-1.667030424,-1.566766265,-1.777997175
6.34,8,-1.5,-1.71596497,-1.666607499,-1.56614582,-1.777195852
6.35,8,-1.5,-1.715379934,-1.666185305,-1.565526751,-1.776396125
6.36,8,-1.5,-1.714795833,-1.66576384,-1.564909053,-1.77559799
6.37,8,-1.5,-1.714212664,-1.665343103,-1.564292722,-1.774801443
6.38,8,-1.5,-1.713630425,-1.664923089,-1.563677754,-1.774006479
6.39,8,-1.5,-1.713049114,-1.664503798,-1.563064144,-1.773213095
6.4,8,-1.5,-1.712468729,-1.664085226,-1.562451887,-1.772421285
6.41,8,-1.5,-1.711889266,-1.663667372,-1.561840979,-1.771631045
6.42,8,-1.5,-1.711310725,-1.663250233,-1.561231416,-1.770842371
6.43,8,-1.5,-1.710733102,-1.662833806,-1.560623193,-1.770055258
6.44,8,-1.5,-1.710156395,-1.66241809,-1.560016306,-1.769269702
6.45,8,-1.5,-1.709580602,-1.662003082,-1.559410751,-1.768485699
6.46,8,-1.5,-1.709005721,-1.66158878,-1.558806524,-1.767703244
6.47,8,-1.5,-1.70843175,-1.661175184,-1.558203619,-1.766922334
6.48,8,-1.5,-1.707858686,-1.660762286,-1.557602033,-1.766142963
6.49,8,-1.5,-1.707286527,-1.660350088,-1.557001761,-1.765365128
6.5,8,-1.5,-1.706715271,-1.659938587,-1.5564028,-1.764588824
6.51,8,-1.5,-1.706144916,-1.65952778,-1.569040025,-1.763814047
6.52,8,-1.5,-1.705575459,-1.659117665,-1.568435738,-1.763040793
6.53,8,-1.5,-1.705006899,-1.65870824,-1.567832746,-1.762269057
6.54,8,-1.5,-1.704439232,-1.658299504,-1.567231045,-1.761498836
6.55,8,-1.5,-1.703872458,-1.657891453,-1.566630632,-1.760730125
6.56,8,-1.5,-1.703306573,-1.657484086,-1.566031502,-1.75996292
6.57,8,-1.5,-1.702741576,-1.657077401,-1.56543365,-1.759197217
6.58,8,-1.5,-1.702177464,-1.656671395,-1.564837074,-1.758433011
6.59,8,-1.5,-1.701614236,-1.656266065,-1.564241769,-1.757670299
6.6,8,-1.5,-1.701051889,-1.655861411,-1.563647731,-1.756909076
6.61,8,-1.5,-1.70049042,-1.65545743,-1.563054956,-1.756149339
6.62,8,-1.5,-1.699929829,-1.655054604,-1.56246344,-1.755391082
6.63,8,-1.5,-1.699370112,-1.654651942,-1.56187318,-1.754634303
6.64,8,-1.5,-1.698811269,-1.654249947,-1.56128417,-1.753878997
6.65,8,-1.5,-1.698253295,-1.653848617,-1.560696409,-1.75312516
6.66,8,-1.5,-1.69769619,-1.653447951,-1.56010989,-1.752372788
6.67,8,-1.5,-1.697139952,-1.653047946,-1.559524612,-1.751621876
6.68,8,-1.5,-1.696584578,-1.6526486,-1.558940569,-1.750872422
6.69,8,-1.5,-1.696030066,-1.652249911,-1.558357758,-1.750124421
6.7,8,-1.5,-1.695476414,-1.651851878,-1.557776175,-1.749377868
6.71,8,-1.5,-1.694923621,-1.651454497,-1.557195817,-1.74863276
6.72,8,-1.5,-1.694371683,-1.651057767,-1.556616679,-1.747889094
6.73,8,-1.5,-1.6938206,-1.650661686,-1.556038758,-1.747146864
6.74,8,-1.5,-1.693270368,-1.650266252,-1.55546205,-1.746406067
6.75,8,-1.5,-1.692720987,-1.649871463,-1.554886551,-1.7456667
6.76,8,-1.5,-1.692172453,-1.649477317,-1.554312257,-1.744928758
6.77,8,-1.5,-1.691624766,-1.649083812,-1.553739166,-1.744192237
6.78,8,-1.5,-1.691077922,-1.648690946,-1.553167272,-1.743457134
6.79,8,-1.5,-1.69053192,-1.648298717,-1.552596573,-1.742723444
6.8,8,-1.5,-1.689986758,-1.647907123,-1.552027064,-1.741991164
6.81,8,-1.5,-1.689442434,-1.647516162,-1.551458742,-1.74126029
6.82,8,-1.5,-1.688898946,-1.647125833,-1.550891604,-1.740530817
6.83,8,-1.5,-1.688356292,-1.646736133,-1.550325645,-1.739802744
6.84,8,-1.5,-1.68781447,-1.64634706,-1.549760863,-1.739076064
6.85,8,-1.5,-1.687273478,-1.645958612,-1.549197252,-1.738350775
6.86,8,-1.5,-1.686733314,-1.645570789,-1.548634811,-1.737626874
6.87,8,-1.5,-1.686193976,-1.645183587,-1.548073535,-1.736904355
6.88,8,-1.5,-1.685655463,-1.644797005,-1.547513421,-1.736183215
6.89,8,-1.5,-1.685117771,-1.644411041,-1.546954465,-1.735463451
6.9,8,-1.5,-1.6845809,-1.644025693,-1.546396664,-1.734745059
6.91,8,-1.5,-1.684044848,-1.643640959,-1.545840013,-1.734028035
6.92,8,-1.5,-1.683509612,-1.643256838,-1.54528451,-1.733312376
6.93,8,-1.5,-1.682975191,-1.642873328,-1.544730152,-1.732598077
6.94,8,-1.5,-1.682441582,-1.642490427,-1.544176934,-1.731885135
6.95,8,-1.5,-1.681908784,-1.642108133,-1.543624853,-1.731173547
6.96,8,-1.5,-1.681376795,-1.641726444,-1.543073906,-1.730463308
6.97,8,-1.5,-1.680845613,-1.641345358,-1.542524089,-1.729754416
6.98,8,-1.5,-1.680315236,-1.621334972,-1.541975399,-1.729046866
6.99,8,-1.5,-1.679785663,-1.620923523,-1.541427832,-1.728340654
7,8,-1.5,-1.679256891,-1.620512728,-1.540881386,-1.727635778
7.01,8,-1.5,-1.678728918,-1.620102584,-1.540336056,-1.726932234
7.02,8,-1.5,-1.678201743,-1.619693089,-1.539791839,-1.726230017
7.03,8,-1.5,-1.677675365,-1.619284244,-1.539248732,-1.725529125
7.04,8,-1.5,-1.67714978,-1.618876484,-1.538706732,-1.724829554
7.05,8,-1.5,-1.676624987,-1.61846891,-1.538165834,-1.7241313
7.06,8,-1.5,-1.676100985,-1.61806198,-1.537626037,-1.72343436
7.07,8,-1.5,-1.675577771,-1.617655691,-1.537087336,-1.72273873
7.08,8,-1.5,-1.675055344,-1.617250042,-1.536549729,-1.722044407
7.09,8,-1.5,-1.674533702,-1.616845032,-1.536013212,-1.721351387
7.1,8,-1.5,-1.674012843,-1.616440658,-1.535477781,-1.720659667
7.11,8,-1.5,-1.673492765,-1.616036918,-1.534943434,-1.719969244
7.12,8,-1.5,-1.672973467,-1.615633812,-1.534410598,-1.719280113
7.13,8,-1.5,-1.672454947,-1.615231337,-1.533878392,-1.718592271
7.14,8,-1.5,-1.671937202,-1.614829492,-1.53334726,-1.717905715
7.15,8,-1.5,-1.671420232,-1.614428275,-1.5328172,-1.717220442
7.16,8,-1.5,-1.670904035,-1.614027684,-1.532288207,-1.716536448
7.17,8,-1.5,-1.670388608,-1.613627718,-1.531760279,-1.715853729
7.18,8,-1.5,-1.669873949,-1.613228375,-1.544405799,-1.715172283
7.19,8,-1.5,-1.669360058,-1.612829653,-1.543871752,-1.714492105
7.2,8,-1.5,-1.668846933,-1.612431552,-1.543338759,-1.713814606
7.21,8,-1.5,-1.668334571,-1.612034068,-1.542806819,-1.713136927
7.22,8,-1.5,-1.667822971,-1.611637201,-1.542275927,-1.712460508
7.23,8,-1.5,-1.667312131,-1.611240948,-1.541746081,-1.711785344
7.24,8,-1.5,-1.66680205,-1.61084531,-1.541217277,-1.711111432
7.25,8,-1.5,-1.666292726,-1.610450282,-1.540689513,-1.710438769
7.26,8,-1.5,-1.665784157,-1.610055865,-1.540162786,-1.709767352
7.27,8,-1.5,-1.665276341,-1.609662057,-1.539637093,-1.709097177
7.28,8,-1.5,-1.664769276,-1.609268855,-1.539112431,-1.708428241
7.29,8,-1.5,-1.664262962,-1.608876259,-1.538588796,-1.707760541
7.3,8,-1.5,-1.663757396,-1.608484266,-1.538066186,-1.707094074
7.31,8,-1.5,-1.663252577,-1.608092876,-1.537544598,-1.706428835
7.32,8,-1.5,-1.662748502,-1.607702087,-1.537024029,-1.705764823
7.33,8,-1.5,-1.662245171,-1.607311897,-1.536504476,-1.705102033
7.34,8,-1.5,-1.661742581,-1.606922304,-1.535985937,-1.704440463
7.35,8,-1.5,-1.661240732,-1.606533307,-1.535468407,-1.703780109
7.36,8,-1.5,-1.66073962,-1.606144905,-1.534951885,-1.703120968
7.37,8,-1.5,-1.660239245,-1.605757096,-1.534436367,-1.702463038
7.38,8,-1.5,-1.659739606,-1.605369879,-1.533921851,-1.701806313
7.39,8,-1.5,-1.659240699,-1.604983252,-1.533408334,-1.701150793
7.4,8,-1.5,-1.658742524,-1.604597213,-1.532895812,-1.700496472
7.41,8,-1.5,-1.65824508,-1.604211761,-1.532384284,-1.699843349
7.42,8,-1.5,-1.657748363,-1.603826895,-1.531873745,-1.69919142
7.43,8,-1.5,-1.657252374,-1.603442613,-1.531364195,-1.698540682
7.44,8,-1.5,-1.65675711,-1.603058913,-1.530855628,-1.697891132
7.45,8,-1.5,-1.656262569,-1.602675795,-1.530348044,-1.697242767
7.46,8,-1.5,-1.65576875,-1.602293256,-1.529841438,-1.696595583
7.47,8,-1.5,-1.655275652,-1.601911295,-1.529335809,-1.695949578
7.48,8,-1.5,-1.654783272,-1.601529912,-1.528831153,-1.695304748
7.49,8,-1.5,-1.65429161,-1.601149103,-1.528327468,-1.69466109
7.5,8,-1.5,-1.653800663,-1.600768869,-1.527824751,-1.694018602
7.51,8,-1.5,-1.653310431,-1.600389207,-1.527322998,-1.69337728
7.52,8,-1.5,-1.652820911,-1.600010115,-1.526822209,-1.692737121
7.53,8,-1.5,-1.652332101,-1.599631594,-1.526322379,-1.692098122
7.54,8,-1.5,-1.651844001,-1.59925364,-1.525823506,-1.691460281
7.55,8,-1.5,-1.651356609,-1.598876254,-1.525325587,-1.690823594
7.56,8,-1.5,-1.650869923,-1.598499433,-1.52482862,-1.690188057
7.57,8,-1.5,-1.650383942,-1.598123176,-1.524332602,-1.689553669
7.58,8,-1.5,-1.649898664,-1.597747481,-1.523837531,-1.688920426
7.59,8,-1.5,-1.649414087,-1.597372348,-1.523343402,-1.688288326
7.6,8,-1.5,-1.648930211,-1.596997774,-1.522850215,-1.687657364
7.61,8,-1.5,-1.648447033,-1.596623759,-1.522357966,-1.687027539
7.62,8,-1.5,-1.647964552,-1.5962503,-1.521866653,-1.686398847
7.63,8,-1.5,-1.647482766,-1.595877397,-1.521376273,-1.685771286
7.64,8,-1.5,-1.647001675,-1.595505049,-1.520886823,-1.685144852
7.65,8,-1.5,-1.646521276,-1.595133254,-1.520398301,-1.684519542
7.66,8,-1.5,-1.646041567,-1.59476201,-1.519910705,-1.683895354
7.67,8,-1.5,-1.645562549,-1.594391317,-1.519424031,-1.683272285
7.68,8,-1.5,-1.645084218,-1.594021172,-1.518938277,-1.682650332
7.69,8,-1.5,-1.644606573,-1.593651575,-1.51845344,-1.682029492
7.7,8,-1.5,-1.644129614,-1.593282525,-1.517969519,-1.681409761
7.71,8,-1.5,-1.643653338,-1.592914019,-1.51748651,-1.680791139
7.72,8,-1.5,-1.643177744,-1.592546057,-1.51700441,-1.68017362
7.73,8,-1.5,-1.64270283,-1.592178637,-1.516523219,-1.679557203
7.74,8,-1.5,-1.642228596,-1.591811758,-1.516042931,-1.678941885
7.75,8,-1.5,-1.641755039,-1.591445419,-1.515563546,-1.678327662
7.76,8,-1.5,-1.641282158,-1.591079618,-1.515085061,-1.677714533
7.77,8,-1.5,-1.640809952,-1.590714355,-1.514607474,-1.677102494
7.78,8,-1.5,-1.640338419,-1.590349627,-1.51413078,-1.676491542
7.79,8,-1.5,-1.639867558,-1.589985433,-1.51365498,-1.675881675
7.8,8,-1.5,-1.639397367,-1.589621773,-1.513180069,-1.67527289
7.81,8,-1.5,-1.638927845,-1.589258645,-1.512706045,-1.674665185
7.82,8,-1.5,-1.63845899,-1.588896048,-1.512232907,-1.674058555
7.83,8,-1.5,-1.637990802,-1.58853398,-1.511760651,-1.673452999
7.84,8,-1.5,-1.637523277,-1.58817244,-1.511289275,-1.672848514
7.85,8,-1.5,-1.637056417,-1.587811427,-1.510818776,-1.672245098
7.86,8,-1.5,-1.636590217,-1.587450939,-1.510349153,-1.671642746
7.87,8,-1.5,-1.636124679,-1.587090976,-1.509880403,-1.671041457
7.88,8,-1.5,-1.635659799,-1.586731536,-1.509412523,-1.670441229
7.89,8,-1.5,-1.635195576,-1.586372618,-1.508945511,-1.669842057
7.9,8,-1.5,-1.63473201,-1.586014221,-1.508479365,-1.669243941
7.91,8,-1.5,-1.634269098,-1.585656343,-1.508014082,-1.668646876
7.92,8,-1.5,-1.63380684,-1.585298984,-1.507549659,-1.66805086
7.93,8,-1.5,-1.633345233,-1.584942141,-1.507086096,-1.667455891
7.94,8,-1.5,-1.632884277,-1.584585814,-1.506623389,-1.666861966
7.95,8,-1.5,-1.632423971,-1.584230002,-1.506161535,-1.666269082
7.96,8,-1.5,-1.631964312,-1.583874703,-1.505700533,-1.665677237
7.97,8,-1.5,-1.631505299,-1.583519917,-1.50524038,-1.665086428
7.98,8,-1.5,-1.631046931,-1.583165641,-1.517814138,-1.664496652
7.99,8,-1.5,-1.630589208,-1.582811875,-1.517347278,-1.663907907
8,8,-1.5,-1.630132126,-1.582458617,-1.516881261,-1.66332019
8.01,8,-1.5,-1.629675685,-1.582105867,-1.516416086,-1.662733499
8.02,8,-1.5,-1.629219884,-1.581753624,-1.515951751,-1.66214783
8.03,8,-1.5,-1.628764722,-1.581401885,-1.515488252,-1.661563182
8.04,8,-1.5,-1.628310196,-1.58105065,-1.51502559,-1.660979552
8.05,8,-1.5,-1.627856306,-1.580699918,-1.51456376,-1.660396937
8.06,8,-1.5,-1.62740305,-1.580349687,-1.514102761,-1.659815335
8.07,8,-1.5,-1.626950426,-1.579999957,-1.51364259,-1.659234743
8.08,8,-1.5,-1.626498435,-1.579650726,-1.513183246,-1.658655159
8.09,8,-1.5,-1.626047073,-1.579301993,-1.512724726,-1.65807658
8.1,8,-1.5,-1.625596341,-1.578953756,-1.512267029,-1.657499003
8.11,8,-1.5,-1.625146236,-1.578606016,-1.511810151,-1.656922426
8.12,8,-1.5,-1.624696758,-1.578258755,-1.511354091,-1.656346847
8.13,8,-1.5,-1.624247904,-1.577912018,-1.510898847,-1.655772262
8.14,8,-1.5,-1.623799674,-1.577565758,-1.510444416,-1.655198671
8.15,8,-1.5,-1.623352067,-1.577219989,-1.509990892,-1.654626069
8.16,8,-1.5,-1.622905081,-1.576874711,-1.509538076,-1.654054455
8.17,8,-1.5,-1.622458714,-1.576529921,-1.509086068,-1.653483826
8.18,8,-1.5,-1.622012966,-1.576185619,-1.508634865,-1.65291418
8.19,8,-1.5,-1.621567835,-1.575841804,-1.508184466,-1.652345514
8.2,8,-1.5,-1.62112332,-1.575498475,-1.507734868,-1.651777825
8.21,8,-1.5,-1.62067942,-1.57515563,-1.507286068,-1.651211112
8.22,8,-1.5,-1.620236133,-1.574813268,-1.506838066,-1.650645372
8.23,8,-1.5,-1.619793458,-1.574471389,-1.506390859,-1.650080602
8.24,8,-1.5,-1.619351394,-1.574129991,-1.505944445,-1.6495168
8.25,8,-1.5,-1.61890994,-1.573789074,-1.505498821,-1.648953964
8.26,8,-1.5,-1.618469094,-1.573448635,-1.505053986,-1.648392091
8.27,8,-1.5,-1.618028855,-1.573108674,-1.504609938,-1.647831179
8.28,8,-1.5,-1.617589222,-1.57276919,-1.504166674,-1.647271225
8.29,8,-1.5,-1.617150193,-1.572430182,-1.503724193,-1.646712227
8.3,8,-1.5,-1.616711768,-1.572091649,-1.503282493,-1.646154183
8.31,8,-1.5,-1.616273944,-1.57175359,-1.50284157,-1.645597091
8.32,8,-1.5,-1.615836722,-1.571416003,-1.502401425,-1.645040947
8.33,8,-1.5,-1.615400099,-1.571078887,-1.501962054,-1.64448575
8.34,8,-1.5,-1.614964074,-1.570742242,-1.501523455,-1.643931497
8.35,8,-1.5,-1.614528647,-1.570406067,-1.501085627,-1.643378187
8.36,8,-1.5,-1.614093815,-1.570068982,-1.500648568,-1.642825815
8.37,8,-1.5,-1.613659579,-1.569733763,-1.500212275,-1.642274382
8.38,8,-1.5,-1.613225935,-1.569399009,-1.499776746,-1.641723883
8.39,8,-1.5,-1.612792884,-1.569064723,-1.49934198,-1.641174317
8.4,8,-1.5,-1.612360424,-1.568730902,-1.498907975,-1.640625681
8.41,8,-1.5,-1.611928554,-1.568397544,-1.498474728,-1.640077973
8.42,8,-1.5,-1.611497272,-1.568064649,-1.498042238,-1.639531191
8.43,8,-1.5,-1.611066578,-1.567732215,-1.497610505,-1.638985333
8.44,8,-1.5,-1.61063647,-1.567400241,-1.497179509,-1.638440396
8.45,8,-1.5,-1.610206947,-1.567068727,-1.496749279,-1.637896378
8.46,8,-1.5,-1.609778008,-1.566737671,-1.496319797,-1.637353277
8.47,8,-1.5,-1.609349651,-1.566407072,-1.495891062,-1.63681109
8.48,8,-1.5,-1.608921876,-1.566076929,-1.495463072,-1.636269816
8.49,8,-1.5,-1.608494682,-1.565747241,-1.495035825,-1.635729451
8.5,8,-1.5,-1.608068066,-1.565418007,-1.494609319,-1.635189995
8.51,8,-1.5,-1.607642029,-1.565089226,-1.494183553,-1.634651444
8.52,8,-1.5,-1.607216568,-1.564760896,-1.493758524,-1.634113796
8.53,8,-1.5,-1.606791682,-1.564433018,-1.493334394,-1.633577049
8.54,8,-1.5,-1.606367372,-1.56410559,-1.492910818,-1.633041202
8.55,8,-1.5,-1.605943634,-1.563778555,-1.492487975,-1.632506251
8.56,8,-1.5,-1.605520469,-1.563451999,-1.492065864,-1.631972195
8.57,8,-1.5,-1.605097874,-1.563125847,-1.491644481,-1.631439032
8.58,8,-1.5,-1.604675849,-1.562800181,-1.491223826,-1.630906758
8.59,8,-1.5,-1.604254393,-1.562474999,-1.490803897,-1.630375373
8.6,8,-1.5,-1.603833505,-1.562150258,-1.490384691,-1.629844873
8.61,8,-1.5,-1.603413183,-1.56182596,-1.489966206,-1.629315258
8.62,8,-1.5,-1.602993426,-1.561502103,-1.489548442,-1.628786524
8.63,8,-1.5,-1.602574233,-1.561179137,-1.489131395,-1.628258669
8.64,8,-1.5,-1.602155604,-1.560855711,-1.488715064,-1.627731692
8.65,8,-1.5,-1.601737536,-1.560533173,-1.488299447,-1.62720559
8.66,8,-1.5,-1.601320028,-1.560211072,-1.487884543,-1.626680361
8.67,8,-1.5,-1.600903081,-1.559889409,-1.487470349,-1.626156004
8.68,8,-1.5,-1.600486692,-1.559568181,-1.487056863,-1.625632515
8.69,8,-1.5,-1.60007086,-1.559247388,-1.486644085,-1.625109893
8.7,8,-1.5,-1.599655584,-1.558927029,-1.486232011,-1.624588135
8.71,8,-1.5,-1.599240864,-1.558607103,-1.48582064,-1.62406724
8.72,8,-1.5,-1.598826698,-1.55828761,-1.485409971,-1.623547206
8.73,8,-1.5,-1.598413084,-1.557968547,-1.485000001,-1.62302803
8.74,8,-1.5,-1.598000023,-1.557649915,-1.484590729,-1.622509711
8.75,8,-1.5,-1.597587512,-1.557331712,-1.484182153,-1.621992246
8.76,8,-1.5,-1.59717555,-1.557013938,-1.483774271,-1.621475633
8.77,8,-1.5,-1.596764138,-1.556696591,-1.483367082,-1.620959871
8.78,8,-1.5,-1.596353272,-1.556379671,-1.482960583,-1.620444956
8.79,8,-1.5,-1.595942954,-1.556063177,-1.482554773,-1.619930888
8.8,8,-1.5,-1.59553318,-1.555747108,-1.48214965,-1.619417664
8.81,8,-1.5,-1.595123951,-1.555431463,-1.481745213,-1.618905282
8.82,8,-1.5,-1.594715264,-1.555116241,-1.481341459,-1.61839374
8.83,8,-1.5,-1.59430712,-1.554801441,-1.480936615,-1.617883037
8.84,8,-1.5,-1.593899517,-1.554487063,-1.480534385,-1.617373169
8.85,8,-1.5,-1.593492453,-1.554173105,-1.480132852,-1.616864135
8.86,8,-1.5,-1.593085929,-1.553859566,-1.479732002,-1.616355934
8.87,8,-1.5,-1.592679942,-1.553546447,-1.479331631,-1.615848562
8.88,8,-1.5,-1.592274492,-1.553233745,-1.478932189,-1.615342019
8.89,8,-1.5,-1.591869578,-1.55292146,-1.478533384,-1.614836302
8.9,8,-1.5,-1.591465198,-1.552609591,-1.478135218,-1.614331433
8.91,8,-1.5,-1.591061352,-1.552298138,-1.477737691,-1.613828001
8.92,8,-1.5,-1.590658038,-1.551987099,-1.477340805,-1.613325384
8.93,8,-1.5,-1.590255256,-1.551676473,-1.476944559,-1.61282358
8.94,8,-1.5,-1.589853004,-1.55136626,-1.476548956,-1.612322587
8.95,8,-1.5,-1.589451281,-1.551056459,-1.476153996,-1.611822403
8.96,8,-1.5,-1.589050087,-1.550747069,-1.47575968,-1.611323026
8.97,8,-1.5,-1.588649421,-1.550438089,-1.488147131,-1.610824454
8.98,8,-1.5,-1.58824928,-1.550129518,-1.487745547,-1.610326686
8.99,8,-1.5,-1.587849665,-1.549821355,-1.487344887,-1.609829719
9,8,-1.5,-1.587450574,-1.549513601,-1.486944674,-1.609333551
9.01,8,-1.5,-1.587052006,-1.549206252,-1.48654512,-1.608838182
9.02,8,-1.5,-1.58665396,-1.54889931,-1.486146229,-1.608343608
9.03,8,-1.5,-1.586256436,-1.548592773,-1.485749812,-1.607849828
9.04,8,-1.5,-1.585859431,-1.54828664,-1.485352366,-1.60735684
9.05,8,-1.5,-1.585462946,-1.54798091,-1.484955569,-1.606864642
9.06,8,-1.5,-1.585066979,-1.547675582,-1.484559419,-1.606373233
9.07,8,-1.5,-1.584671529,-1.547370657,-1.484163915,-1.60588261
9.08,8,-1.5,-1.584276595,-1.547066132,-1.483769056,-1.605392772
9.09,8,-1.5,-1.583882177,-1.546762007,-1.483374839,-1.604903717
9.1,8,-1.5,-1.583488272,-1.546458282,-1.482981264,-1.604415442
9.11,8,-1.5,-1.58309488,-1.546154955,-1.482588328,-1.603927947
9.12,8,-1.5,-1.582702001,-1.545852025,-1.482196031,-1.603441229
9.13,8,-1.5,-1.582309633,-1.545549493,-1.481804371,-1.602955286
9.14,8,-1.5,-1.581917775,-1.545247356,-1.481413346,-1.602470117
9.15,8,-1.5,-1.581526426,-1.544945614,-1.481022956,-1.60198572
9.16,8,-1.5,-1.581135585,-1.544644267,-1.480633197,-1.601502093
9.17,8,-1.5,-1.580745251,-1.544343313,-1.48024407,-1.601019235
9.18,8,-1.5,-1.580355424,-1.544042752,-1.479855572,-1.600537143
9.19,8,-1.5,-1.579966102,-1.543742583,-1.479467702,-1.600055815
9.2,8,-1.5,-1.579577284,-1.543442805,-1.479080459,-1.599575251
9.21,8,-1.5,-1.579188969,-1.543143417,-1.478693841,-1.599095447
9.22,8,-1.5,-1.578801157,-1.542844419,-1.478307847,-1.598616403
9.23,8,-1.5,-1.578413846,-1.54254581,-1.477922475,-1.598138117
9.24,8,-1.5,-1.578027035,-1.542247588,-1.477537724,-1.597660587
9.25,8,-1.5,-1.577640724,-1.541949754,-1.477153592,-1.59718381
9.26,8,-1.5,-1.577254912,-1.541652306,-1.476770078,-1.596707787
9.27,8,-1.5,-1.576869597,-1.541355244,-1.476387181,-1.596232513
9.28,8,-1.5,-1.576484778,-1.541058616,-1.476004899,-1.595757989
9.29,8,-1.5,-1.576100455,-1.540762273,-1.475623231,-1.595284212
9.3,8,-1.5,-1.575716627,-1.540466362,-1.475242175,-1.59481118
9.31,8,-1.5,-1.575333293,-1.540170835,-1.47486173,-1.594338892
9.32,8,-1.5,-1.574950451,-1.539875689,-1.474481895,-1.593867346
9.33,8,-1.5,-1.574568101,-1.53958002,-1.474102667,-1.593396541
9.34,8,-1.5,-1.574186242,-1.539286539,-1.473724047,-1.592926474
