grilla,L,alfa,MV,alfa.GA,alfa.LN,alfa.LC
0.7701,3,-1.5,-2.635145506,-2.66371692,-2.066819506,-2.839374045
0.7801,3,-1.5,-2.63290048,-2.662686753,-2.066201362,-2.837852875
0.7901,3,-1.5,-2.630608244,-2.661560336,-2.065565939,-2.836284432
0.8001,3,-1.5,-2.628270591,-2.660340996,-2.064914061,-2.83467028
0.8101,3,-1.5,-2.62588979,-2.659032019,-2.064246517,-2.83301193
0.8201,3,-1.5,-2.623468023,-2.657636641,-2.041316937,-2.831310843
0.8301,3,-1.5,-2.621007392,-2.656158048,-2.040676049,-2.829568434
0.8401,3,-1.5,-2.618509917,-2.654599374,-2.040022131,-2.827786067
0.8501,3,-1.5,-2.615977545,-2.652963696,-2.039355804,-2.825965066
0.8601,3,-1.5,-2.613412147,-2.651254034,-2.038675389,-2.82410671
0.8701,3,-1.5,-2.610815522,-2.649473349,-2.03798695,-2.822212238
0.8801,3,-1.5,-2.608189402,-2.647624543,-2.037287494,-2.820282849
0.8901,3,-1.5,-2.605535454,-2.645710452,-2.036577566,-2.818319704
0.9001,3,-1.5,-2.602855278,-2.643733852,-2.035857708,-2.816323929
0.9101,3,-1.5,-2.600150416,-2.641697455,-2.035128463,-2.814296615
0.9201,3,-1.5,-2.597422349,-2.639603908,-2.034389799,-2.812238817
0.9301,3,-1.5,-2.5946725,-2.637455793,-2.03364343,-2.81015156
0.9401,3,-1.5,-2.59190224,-2.635255625,-2.032889502,-2.808035838
0.9501,3,-1.5,-2.589112883,-2.633005855,-2.032127539,-2.805892613
0.9601,3,-1.5,-2.586305695,-2.63070887,-2.031358419,-2.803722819
0.9701,3,-1.5,-2.583481891,-2.62836699,-2.030582527,-2.801527364
0.9801,3,-1.5,-2.580642639,-2.625982468,-2.029800242,-2.799307126
0.9901,3,-1.5,-2.577789063,-2.623557495,-2.029011944,-2.797062959
1.0001,3,-1.5,-2.574922239,-2.621094196,-2.028217994,-2.794795691
1.0101,3,-1.5,-2.572043203,-2.618594634,-2.027418718,-2.792506128
1.0201,3,-1.5,-2.56915295,-2.616060808,-2.026614582,-2.790195049
1.0301,3,-1.5,-2.566252434,-2.613494654,-2.025805907,-2.787863213
1.0401,3,-1.5,-2.563342574,-2.610898046,-2.024993105,-2.785511358
1.0501,3,-1.5,-2.560424248,-2.6082728,-2.02416597,-2.783140199
1.0601,3,-1.5,-2.557498302,-2.60562067,-2.023450054,-2.780750431
1.0701,3,-1.5,-2.554565548,-2.602943353,-2.022514244,-2.77834273
1.0801,3,-1.5,-2.551626762,-2.600242485,-2.02168257,-2.775917753
1.0901,3,-1.5,-2.548682692,-2.59751965,-2.020847303,-2.773476139
1.1001,3,-1.5,-2.545734053,-2.594776374,-2.020008645,-2.771018509
1.1101,3,-1.5,-2.542781533,-2.592014127,-2.019166786,-2.76854155
1.1201,3,-1.5,-2.539825791,-2.589234331,-2.018321908,-2.766053384
1.1301,3,-1.5,-2.536867457,-2.58643835,-2.017474187,-2.76355094
1.1401,3,-1.5,-2.533907138,-2.583627501,-2.016623788,-2.761034729
1.1501,3,-1.5,-2.530945411,-2.580803051,-2.01577087,-2.758505251
1.1601,3,-1.5,-2.527691867,-2.577966218,-2.014915584,-2.755963102
1.1701,3,-1.5,-2.524937026,-2.575118173,-2.014058075,-2.753408792
1.1801,3,-1.5,-2.52208953,-2.572260041,-2.013198481,-2.750842815
1.1901,3,-1.5,-2.519095783,-2.569392902,-2.012336957,-2.748265654
1.2001,3,-1.5,-2.516134011,-2.566517795,-2.011473751,-2.745677777
1.2101,3,-1.5,-2.513175664,-2.563635713,-2.010608783,-2.743079639
1.2201,3,-1.5,-2.510227002,-2.560747611,-2.009743189,-2.740471685
1.2301,3,-1.5,-2.507262819,-2.557854402,-1.989428611,-2.737854346
1.2401,3,-1.5,-2.504310001,-2.554956962,-1.988615527,-2.735234067
1.2501,3,-1.5,-2.501362022,-2.552056129,-1.987801114,-2.732599337
1.2601,3,-1.5,-2.498416784,-2.549152704,-1.986985469,-2.729956451
1.2701,3,-1.5,-2.495478608,-2.546247453,-1.986168686,-2.727305795
1.2801,3,-1.5,-2.492538321,-2.543340921,-1.985350853,-2.724647747
1.2901,3,-1.5,-2.489605476,-2.540434169,-1.984532057,-2.721982674
1.3001,3,-1.5,-2.48668212,-2.537527689,-1.983712381,-2.719310933
1.3101,3,-1.5,-2.4837572,-2.534622118,-1.982891903,-2.716632872
1.3201,3,-1.5,-2.480839512,-2.531718061,-1.9820707,-2.71394883
1.3301,3,-1.5,-2.477928576,-2.528816097,-1.981248845,-2.711259137
1.3401,3,-1.5,-2.475019886,-2.525916775,-1.980426409,-2.708564115
1.3501,3,-1.5,-2.472120139,-2.523020617,-1.979603456,-2.705864075
1.3601,3,-1.5,-2.469226818,-2.520128121,-1.978780054,-2.703159323
1.3701,3,-1.5,-2.466340815,-2.517239758,-1.977956264,-2.700450154
1.3801,3,-1.5,-2.463459609,-2.514355975,-1.977132146,-2.697736859
1.3901,3,-1.5,-2.460586213,-2.511477198,-1.976307387,-2.695019718
1.4001,3,-1.5,-2.457716147,-2.508603826,-1.975482724,-2.692299006
1.4101,3,-1.5,-2.454862648,-2.505736242,-1.97465789,-2.689574988
1.4201,3,-1.5,-2.452010162,-2.502874803,-1.973832935,-2.686847926
1.4301,3,-1.5,-2.449166324,-2.500019849,-1.973007908,-2.684118072
1.4401,3,-1.5,-2.446330226,-2.4971717,-1.972182854,-2.681385673
1.4501,3,-1.5,-2.44350182,-2.494330657,-1.971357818,-2.678650968
1.4601,3,-1.5,-2.440681619,-2.491497003,-1.970532842,-2.675914192
1.4701,3,-1.5,-2.437869543,-2.488671005,-1.969707966,-2.673175573
1.4801,3,-1.5,-2.435065707,-2.485852913,-1.968883231,-2.670435333
1.4901,3,-1.5,-2.432270218,-2.48304296,-1.968058672,-2.667693687
1.5001,3,-1.5,-2.429483179,-2.480241366,-1.967234328,-2.664950846
1.5101,3,-1.5,-2.426704684,-2.477448334,-1.966410231,-2.662207016
1.5201,3,-1.5,-2.423934823,-2.474664054,-1.965586415,-2.659462396
1.5301,3,-1.5,-2.421173679,-2.471888703,-1.964762912,-2.65671718
1.5401,3,-1.5,-2.41842133,-2.469122445,-1.963939752,-2.653971558
1.5501,3,-1.5,-2.415677849,-2.466365431,-1.963116965,-2.651225714
1.5601,3,-1.5,-2.412943303,-2.463617802,-1.962294579,-2.648479829
1.5701,3,-1.5,-2.410217754,-2.460879684,-1.96147262,-2.645734077
1.5801,3,-1.5,-2.407501261,-2.458151196,-1.960651115,-2.642988628
1.5901,3,-1.5,-2.404793876,-2.455432445,-1.959829358,-2.64024365
1.6001,3,-1.5,-2.402095647,-2.452723528,-1.959008994,-2.637499303
1.6101,3,-1.5,-2.399406621,-2.450024532,-1.958189056,-2.634755745
1.6201,3,-1.5,-2.396726837,-2.447335537,-1.957369803,-2.63201313
1.6301,3,-1.5,-2.394056331,-2.444656613,-1.956550871,-2.629271606
1.6401,3,-1.5,-2.391395138,-2.441987821,-1.955732616,-2.626531319
1.6501,3,-1.5,-2.388743286,-2.439329216,-1.954914965,-2.62379241
1.6601,3,-1.5,-2.386100802,-2.436680844,-1.954098168,-2.621055018
1.6701,3,-1.5,-2.383467708,-2.434042745,-1.953216513,-2.618319277
1.6801,3,-1.5,-2.380848858,-2.431414951,-1.952465815,-2.615585317
1.6901,3,-1.5,-2.37823424,-2.428797489,-1.934891744,-2.612853266
1.7001,3,-1.5,-2.37562909,-2.426190379,-1.93412407,-2.610123247
1.7101,3,-1.5,-2.373033417,-2.423593635,-1.933356955,-2.607395381
1.7201,3,-1.5,-2.370447226,-2.421007267,-1.932590412,-2.604669785
1.7301,3,-1.5,-2.367870524,-2.418431279,-1.931824456,-2.601946573
1.7401,3,-1.5,-2.365303311,-2.415865668,-1.931059101,-2.599225857
1.7501,3,-1.5,-2.362745587,-2.413310431,-1.930294358,-2.596507744
1.7601,3,-1.5,-2.360197349,-2.410765556,-1.929530242,-2.59379234
1.7701,3,-1.5,-2.357658594,-2.408231029,-1.928766839,-2.591079747
1.7801,3,-1.5,-2.355129315,-2.405706832,-1.928004014,-2.588370065
1.7901,3,-1.5,-2.352609504,-2.403192944,-1.927241851,-2.58566339
1.8001,3,-1.5,-2.35009915,-2.400689339,-1.926480358,-2.582959817
1.8101,3,-1.5,-2.347598243,-2.39819599,-1.925719547,-2.580259438
1.8201,3,-1.5,-2.345106768,-2.395712864,-1.924959425,-2.577562341
1.8301,3,-1.5,-2.342624712,-2.393239928,-1.924200004,-2.574868613
1.8401,3,-1.5,-2.340152057,-2.390777144,-1.92344129,-2.572178338
1.8501,3,-1.5,-2.337688786,-2.388324474,-1.922683294,-2.569491599
1.8601,3,-1.5,-2.335234879,-2.385881876,-1.921926022,-2.566808474
1.8701,3,-1.5,-2.332790318,-2.383449306,-1.921169482,-2.564129042
1.8801,3,-1.5,-2.330355078,-2.38102672,-1.920413682,-2.561453377
1.8901,3,-1.5,-2.327929139,-2.378614069,-1.919658629,-2.558781553
1.9001,3,-1.5,-2.325512476,-2.376211305,-1.91890433,-2.55611364
1.9101,3,-1.5,-2.323105064,-2.373818376,-1.91815079,-2.553449708
1.9201,3,-1.5,-2.320706877,-2.371435233,-1.917398017,-2.550789822
1.9301,3,-1.5,-2.318317889,-2.369061821,-1.916646016,-2.54813405
1.9401,3,-1.5,-2.31593807,-2.366698086,-1.915894793,-2.545482452
1.9501,3,-1.5,-2.313566996,-2.364343972,-1.915144352,-2.542835091
1.9601,3,-1.5,-2.311205458,-2.361999424,-1.914394701,-2.540192027
1.9701,3,-1.5,-2.308853,-2.359664384,-1.913645842,-2.537553316
1.9801,3,-1.5,-2.30650959,-2.357338795,-1.912897781,-2.534919015
1.9901,3,-1.5,-2.304175198,-2.355022598,-1.912150523,-2.532289178
2.0001,3,-1.5,-2.301849791,-2.352715734,-1.911404071,-2.529663858
2.0101,3,-1.5,-2.299533335,-2.350418143,-1.910658429,-2.527043105
2.0201,3,-1.5,-2.297225798,-2.348129765,-1.909913602,-2.52442697
2.0301,3,-1.5,-2.294927144,-2.345850539,-1.909169593,-2.521815499
2.0401,3,-1.5,-2.29263734,-2.343580406,-1.908426406,-2.519208741
2.0501,3,-1.5,-2.290356351,-2.341319303,-1.907684043,-2.516606738
2.0601,3,-1.5,-2.28808414,-2.339067169,-1.906942508,-2.514009535
2.0701,3,-1.5,-2.285820671,-2.336823943,-1.906201484,-2.511417175
2.0801,3,-1.5,-2.283565908,-2.334589564,-1.905461615,-2.508829697
2.0901,3,-1.5,-2.281319814,-2.332363968,-1.904722615,-2.506247142
2.1001,3,-1.5,-2.279082353,-2.330147095,-1.903984416,-2.503673339
2.1101,3,-1.5,-2.276853485,-2.327938882,-1.903247059,-2.501100477
2.1201,3,-1.5,-2.274633174,-2.325739268,-1.902510545,-2.498532652
2.1301,3,-1.5,-2.272421381,-2.32354819,-1.901774877,-2.495969898
2.1401,3,-1.5,-2.270218068,-2.321365587,-1.901040056,-2.493412248
2.1501,3,-1.5,-2.268023195,-2.319191395,-1.900306085,-2.490859735
2.1601,3,-1.5,-2.265836725,-2.317025555,-1.899572965,-2.48831239
2.1701,3,-1.5,-2.263658584,-2.314868003,-1.884344136,-2.485770243
2.1801,3,-1.5,-2.261488803,-2.312718678,-1.883650929,-2.483233322
2.1901,3,-1.5,-2.259327306,-2.310577518,-1.882958442,-2.480701654
2.2001,3,-1.5,-2.257174056,-2.308444462,-1.882266716,-2.478175268
2.2101,3,-1.5,-2.255029008,-2.306319449,-1.881575714,-2.475654188
2.2201,3,-1.5,-2.252892126,-2.304202416,-1.880885176,-2.473138439
2.2301,3,-1.5,-2.250763368,-2.302093303,-1.880195658,-2.470628044
2.2401,3,-1.5,-2.248642696,-2.299992048,-1.879506882,-2.468123027
2.2501,3,-1.5,-2.246530069,-2.297898591,-1.87881885,-2.46562341
2.2601,3,-1.5,-2.244425446,-2.295812871,-1.878131562,-2.463129212
2.2701,3,-1.5,-2.242328788,-2.293734827,-1.87744502,-2.460640455
2.2801,3,-1.5,-2.240240054,-2.2916644,-1.876759224,-2.458157157
2.2901,3,-1.5,-2.238159205,-2.289601528,-1.876074538,-2.455679337
2.3001,3,-1.5,-2.236086199,-2.287546152,-1.875389876,-2.453207012
2.3101,3,-1.5,-2.234020997,-2.285498212,-1.874706324,-2.4507402
2.3201,3,-1.5,-2.231963559,-2.283457648,-1.874023523,-2.448278915
2.3301,3,-1.5,-2.229913843,-2.281424401,-1.873341471,-2.445823173
2.3401,3,-1.5,-2.227871811,-2.279398413,-1.87266017,-2.443372988
2.3501,3,-1.5,-2.225837422,-2.277379623,-1.871979621,-2.440928375
2.3601,3,-1.5,-2.223810636,-2.275367975,-1.871299822,-2.438489346
2.3701,3,-1.5,-2.221791412,-2.27336341,-1.870621533,-2.436055913
2.3801,3,-1.5,-2.219779712,-2.27136587,-1.869943161,-2.433628087
2.3901,3,-1.5,-2.217775495,-2.269375297,-1.86926555,-2.431205881
2.4001,3,-1.5,-2.215778721,-2.267391636,-1.868588698,-2.428789303
2.4101,3,-1.5,-2.21378935,-2.265414828,-1.867912605,-2.426378364
2.4201,3,-1.5,-2.211807344,-2.263444818,-1.867237271,-2.423973073
2.4301,3,-1.5,-2.209832663,-2.261494913,-1.866536081,-2.421573437
2.4401,3,-1.5,-2.207865266,-2.260532716,-1.863885994,-2.419179465
2.4501,3,-1.5,-2.205905116,-2.237263309,-1.861249925,-2.416791164
2.4601,3,-1.5,-2.203952172,-2.236256034,-1.858628479,-2.41440854
2.4701,3,-1.5,-2.202006396,-2.235253129,-1.856021634,-2.4120316
2.4801,3,-1.5,-2.200067749,-2.234254549,-1.866963141,-2.409660349
2.4901,3,-1.5,-2.198136193,-2.233260249,-1.864381652,-2.407294792
2.5001,3,-1.5,-2.196211688,-2.232270187,-1.861813502,-2.404934933
2.5101,3,-1.5,-2.194294196,-2.23128432,-1.859259484,-2.402580777
2.5201,3,-1.5,-2.192383679,-2.230302606,-1.856718647,-2.400232326
2.5301,3,-1.5,-2.190480099,-2.229325002,-1.854191201,-2.397889585
2.5401,3,-1.5,-2.188583417,-2.22835147,-1.851677068,-2.395552555
2.5501,3,-1.5,-2.186693597,-2.227381968,-1.84917617,-2.393221238
2.5601,3,-1.5,-2.184810599,-2.226416458,-1.846688429,-2.390895636
2.5701,3,-1.5,-2.182934388,-2.2254549,-1.857894578,-2.388575751
2.5801,3,-1.5,-2.181064925,-2.224497258,-1.855430013,-2.386261583
2.5901,3,-1.5,-2.179202173,-2.223543495,-1.85297856,-2.383953132
2.6001,3,-1.5,-2.177346095,-2.222593573,-1.850539424,-2.381650398
2.6101,3,-1.5,-2.175496655,-2.221647458,-1.848112772,-2.379353381
2.6201,3,-1.5,-2.173653815,-2.220705115,-1.845698534,-2.377062079
2.6301,3,-1.5,-2.171817541,-2.21976651,-1.843296534,-2.374776493
2.6401,3,-1.5,-2.169987794,-2.21883161,-1.840907009,-2.372496619
2.6501,3,-1.5,-2.168164539,-2.217900383,-1.83852958,-2.370222456
2.6601,3,-1.5,-2.16634774,-2.216972797,-1.849991544,-2.367954002
2.6701,3,-1.5,-2.164537362,-2.2160489,-1.847635562,-2.365691254
2.6801,3,-1.5,-2.162733369,-2.191715444,-1.845291294,-2.363434209
2.6901,3,-1.5,-2.160935725,-2.190749615,-1.842958672,-2.361182863
2.7001,3,-1.5,-2.159144396,-2.189787616,-1.840637631,-2.358937214
2.7101,3,-1.5,-2.157359346,-2.188829416,-1.838328105,-2.356697256
2.7201,3,-1.5,-2.155580541,-2.187874985,-1.836030028,-2.354462986
2.7301,3,-1.5,-2.153807947,-2.186924291,-1.833743336,-2.352234399
2.7401,3,-1.5,-2.152041528,-2.185977308,-1.831467965,-2.35001149
2.7501,3,-1.5,-2.150281251,-2.185034006,-1.843177502,-2.347794255
2.7601,3,-1.5,-2.148527082,-2.184094359,-1.840921588,-2.345582687
2.7701,3,-1.5,-2.146778986,-2.18315834,-1.838677213,-2.34337678
2.7801,3,-1.5,-2.145036932,-2.182225922,-1.836443314,-2.34117653
2.7901,3,-1.5,-2.143300884,-2.181297081,-1.834220165,-2.33898193
2.8001,3,-1.5,-2.14157081,-2.180371793,-1.832007706,-2.336792973
2.8101,3,-1.5,-2.139846677,-2.179450034,-1.829805879,-2.334609653
2.8201,3,-1.5,-2.138128452,-2.17853178,-1.827614624,-2.332431962
2.8301,3,-1.5,-2.136416103,-2.177617009,-1.825433882,-2.330259894
2.8401,3,-1.5,-2.134709597,-2.1767057,-1.823263595,-2.32809344
2.8501,3,-1.5,-2.133008901,-2.175797831,-1.821103705,-2.325932595
2.8601,3,-1.5,-2.131313985,-2.174893451,-1.833068325,-2.323777349
2.8701,3,-1.5,-2.129624817,-2.173992391,-1.830926141,-2.321627694
2.8801,3,-1.5,-2.127941363,-2.173094713,-1.828793944,-2.319483623
2.8901,3,-1.5,-2.126263594,-2.172200398,-1.82667168,-2.317345127
2.9001,3,-1.5,-2.124591479,-2.171309426,-1.824559294,-2.315212197
2.9101,3,-1.5,-2.122924985,-2.170421781,-1.822456733,-2.313084825
2.9201,3,-1.5,-2.121264082,-2.169537445,-1.820363943,-2.310963001
2.9301,3,-1.5,-2.119608741,-2.1686564,-1.818280871,-2.308846716
2.9401,3,-1.5,-2.117958929,-2.167778629,-1.816207465,-2.306735962
2.9501,3,-1.5,-2.116314618,-2.166904118,-1.814143671,-2.304630728
2.9601,3,-1.5,-2.114675777,-2.166032849,-1.812089437,-2.302531005
2.9701,3,-1.5,-2.113042376,-2.140537189,-1.824298073,-2.300436783
2.9801,3,-1.5,-2.111414386,-2.139627659,-1.822259828,-2.298348052
2.9901,3,-1.5,-2.109791777,-2.138721549,-1.820230768,-2.296264802
3.0001,3,-1.5,-2.10817452,-2.13781884,-1.818210845,-2.294187022
3.0101,3,-1.5,-2.106562586,-2.136919516,-1.81620001,-2.292114703
3.0201,3,-1.5,-2.104955946,-2.13602356,-1.814198215,-2.290047833
3.0301,3,-1.5,-2.103354572,-2.135130954,-1.812205411,-2.287986402
3.0401,3,-1.5,-2.101758434,-2.134241684,-1.810221551,-2.2859304
3.0501,3,-1.5,-2.100167506,-2.133355732,-1.808246587,-2.283879815
3.0601,3,-1.5,-2.098581757,-2.132473083,-1.806280472,-2.281834636
3.0701,3,-1.5,-2.097001162,-2.131593781,-1.804323159,-2.279794852
3.0801,3,-1.5,-2.095425692,-2.130717683,-1.802374601,-2.277760452
3.0901,3,-1.5,-2.093855319,-2.129844842,-1.800434751,-2.275731424
3.1001,3,-1.5,-2.092290016,-2.128975244,-1.812887518,-2.273707757
3.1101,3,-1.5,-2.090729756,-2.128108875,-1.810961661,-2.271689439
3.1201,3,-1.5,-2.089174512,-2.127245718,-1.809044174,-2.269676459
3.1301,3,-1.5,-2.087624258,-2.12638576,-1.807135014,-2.267668804
3.1401,3,-1.5,-2.086078965,-2.125528986,-1.805234137,-2.265666463
3.1501,3,-1.5,-2.084538609,-2.124675382,-1.803341501,-2.263669424
3.1601,3,-1.5,-2.083003163,-2.123824933,-1.801457063,-2.261677675
3.1701,3,-1.5,-2.081472601,-2.122977626,-1.79958078,-2.259691204
3.1801,3,-1.5,-2.079946896,-2.122133446,-1.79771261,-2.257709997
3.1901,3,-1.5,-2.078426024,-2.121292381,-1.795852511,-2.255734044
3.2001,3,-1.5,-2.076909958,-2.120454415,-1.79400044,-2.253763332
3.2101,3,-1.5,-2.075398673,-2.119619536,-1.792156357,-2.251797847
3.2201,3,-1.5,-2.073892144,-2.11878773,-1.790320221,-2.249837578
3.2301,3,-1.5,-2.072390347,-2.117958983,-1.803005512,-2.247882512
3.2401,3,-1.5,-2.070893255,-2.117133282,-1.801181788,-2.245932637
3.2501,3,-1.5,-2.069400845,-2.116310613,-1.799365704,-2.243987939
3.2601,3,-1.5,-2.067913091,-2.115490964,-1.79755722,-2.242048406
3.2701,3,-1.5,-2.066429971,-2.11467432,-1.795756298,-2.240114024
3.2801,3,-1.5,-2.064951458,-2.11386067,-1.7939629,-2.238184782
3.2901,3,-1.5,-2.06347753,-2.113049999,-1.792176988,-2.236260666
3.3001,3,-1.5,-2.062008162,-2.112242294,-1.790398523,-2.234341662
3.3101,3,-1.5,-2.060543331,-2.111437543,-1.788627468,-2.232429769
3.3201,3,-1.5,-2.059083014,-2.08474625,-1.786863786,-2.230523011
3.3301,3,-1.5,-2.057627186,-2.083905414,-1.785107438,-2.228621265
3.3401,3,-1.5,-2.056175825,-2.083067613,-1.783358389,-2.226724518
3.3501,3,-1.5,-2.054728907,-2.082232831,-1.7816166,-2.224832759
3.3601,3,-1.5,-2.05328641,-2.081401052,-1.779882036,-2.222945974
3.3701,3,-1.5,-2.051848311,-2.080572262,-1.77815466,-2.221064151
3.3801,3,-1.5,-2.050414588,-2.079746446,-1.791065404,-2.219187278
3.3901,3,-1.5,-2.048985217,-2.078923587,-1.789348699,-2.217315343
3.4001,3,-1.5,-2.047560177,-2.07810367,-1.787638907,-2.215448334
3.4101,3,-1.5,-2.046139446,-2.077286682,-1.785935995,-2.213586236
3.4201,3,-1.5,-2.044723001,-2.076472605,-1.784239928,-2.211729039
3.4301,3,-1.5,-2.043310821,-2.075661427,-1.782550673,-2.20987673
3.4401,3,-1.5,-2.041902884,-2.07485313,-1.780868197,-2.208029296
3.4501,3,-1.5,-2.040499169,-2.074047702,-1.779192465,-2.206136724
3.4601,3,-1.5,-2.039099654,-2.073245126,-1.777523445,-2.204299002
3.4701,3,-1.5,-2.037704318,-2.072445389,-1.775861102,-2.202466118
