alfa1.5,alfa3,alfa5,alfa8
0.05980390092677573,0.15150971653434686,0.20762566541684707,0.24911802837013916
0.07698842303751323,0.18937261306646122,0.25530159063974,0.3028536599077937
0.08909752002770628,0.21496186078112234,0.28676798819968924,0.33772555606200677
0.09920754064989473,0.23571127729594127,0.31186891809438627,0.36522300912246725
0.10822409009199252,0.2537825055982594,0.33344417945318827,0.3886402101797865
0.11655468097860906,0.2701399504763167,0.35275414030451924,0.4094334317553768
0.12442260049427584,0.2853078248104671,0.3704809202292649,0.42838832271126465
0.1319656592041018,0.2996068910292138,0.38704019428552305,0.4459822871762274
0.13927614633613697,0.31324981963017356,0.4027063986134924,0.4625296468461663
0.1464197303115379,0.32638613260280275,0.41767159269754717,0.47824975047426055
0.15344542245072487,0.3391258201302523,0.4320763234918582,0.49330262637162064
0.16039126849302907,0.3515527902726649,0.4460271686768511,0.5078092170757307
0.1672878087293387,0.3637330203218584,0.4596073498565773,0.5218636040383964
0.17416028970013653,0.375719749127165,0.4728834811123787,0.5355407708075852
0.18103013791038824,0.38755692256867214,0.4859100389388009,0.5489017384582233
0.18791597724943748,0.3992815597729357,0.49873242585029043,0.5619970807105694
0.19483435357455473,0.41092542672152965,0.511389132218342,0.5748694008876425
0.20180026541833385,0.4225162508766265,0.5239133008387986,0.5875551217085174
0.20882756295392763,0.4340786231907161,0.5363338847737898,0.6000858073612795
0.21592925549202902,0.44563468212506363,0.5486765215024554,0.6124891594250499
0.22311775436518214,0.4572046425612721,0.56096420503589,0.624789780513372
0.23040506957588464,0.4688072124355766,0.5732178115245242,0.6370097694134035
0.2378029730905031,0.48045992692060463,0.5854565169514031,0.6491691919973083
0.24532313802294076,0.4921794213507051,0.5976981342708498,0.6612864592530585
0.2529772604991085,0.5039816582452423,0.609959389744688,0.6733786350285166
0.2607771693156161,0.5158821197588991,0.6222561529816384,0.685461690045512
0.2687349273474374,0.527895974071879,0.6346036315081804,0.6975507145073456
0.2768629278561258,0.5400382222378434,0.6470165380851962,0.7096600986109155
0.2851739882964068,0.5523238305805803,0.6595092371043779,0.7218036881036717
0.29368144384498956,0.5647678527042226,0.6720958750329877,0.7339949204438833
0.30239924263514295,0.5773855444436387,0.6847904988777388,0.7462469459604194
0.31134204454359427,0.5901924745548661,0.6976071659077155,0.7585727375492237
0.32052532532298544,0.6032046335776947,0.7105600473429026,0.7709851918075399
0.3299654878914237,0.6164385430578436,0.7236635283307721,0.7834972240375282
0.33967998267422994,0.6299113671702622,0.7369323062648324,0.7961218592087114
0.3496874390399358,0.6436410287219115,0.7503814893227759,0.808872320725892
0.3600078100848804,0.6576463315221817,0.764026697002103,0.8217621186863692
0.37066253330397325,0.6719470911870167,0.777884164397674,0.8348051392141864
0.3816747100485923,0.6865642765881419,0.791970851992833,0.8480157364211713
0.3930693071294956,0.7015201643745606,0.8063045628214887,0.8614088285598297
0.40487338449114707,0.7168385092864882,0.82090406900407,0.875
0.4171163535879174,0.7325447333628775,0.8357892498700074,0.8888056107806921
0.4298302719634515,0.7486661376279956,0.8509812441611204,0.9028429156646551
0.44305018061273227,0.7652321404509479,0.866502619175553,0.9171301948628315
0.4568144920448478,0.7822745475322781,0.8823775601767451,0.931686898909252
0.4711654386321212,0.799827859420183,0.8986320839779736,0.9465338105684203
0.48614959291839055,0.8179296236432707,0.9152942813489386,0.9616932271662242
0.5018184741848586,0.8366208400299409,0.9323945938146503,0.9771891673777364
0.5182292588939147,0.8559464296492642,0.9499661315786411,0.9930476073152933
0.5354456168605963,0.8759557801646342,0.9680450407687868,1.0092967517835674
0.5535387004218965,0.8967033833863304,0.9866709300634283,1.0259673478658475
0.5725883208716361,0.9182495846401532,1.0058873691270305,1.0430930496589654
0.5926843555315697,0.9406614685047537,1.0257424743292483,1.0607108450934297
0.6139284407689095,0.9640139118776715,1.0462896011585572,1.078861558510377
0.6364360220684713,0.9883908437176382,1.067588167874001,1.097590446224018
0.6603388533682083,1.013886761888824,1.0897046416869511,1.1169479069635027
0.6857880663346423,1.0406085723055631,1.1127137277212165,1.1369903352629787
0.7129579690786779,1.0686778354804953,1.1366998130074815,1.1577811541231235
0.7420507873786002,1.0982335326976393,1.16175873404284,1.1793920744211388
0.7733026363157373,1.1294355014261024,1.1879999587660812,1.20190464379382
0.8069911162146389,1.1624687418287931,1.2155493048032846,1.2254121688272617
0.8434450791034017,1.1975488702349484,1.2445523595067174,1.250022124013918
0.8830573343696113,1.2349291019398188,1.2751788297536697,1.2758592031473563
0.9263013929275324,1.2749093015254103,1.3076281402530943,1.3030692299535804
0.9737538502046422,1.317847871176952,1.3421367335082441,1.331824234891988
1.0261247836967073,1.3641776008513178,1.378987727595273,1.3623291406282227
1.0842997697630983,1.4144271540972793,1.4185239014740267,1.3948307071326054
1.1493991239891523,1.4692507411013602,1.4611654740358138,1.4296297158579583
1.2228633211405913,1.529469971987443,1.5074349515212222,1.4670979046541608
1.306579360634746,1.5961343280313125,1.5579926766393806,1.5077020547380506
1.4030733089178886,1.6706109899682116,1.6136890803694732,1.5520391724475235
1.5158139574594185,1.754722660302713,1.6756439392764424,1.6008894918204584
1.6497116236520082,1.850967256387266,1.7453711485014176,1.6552992985866717
1.8119785836642177,1.962884546191835,1.824984112901789,1.7167161611902035
2.0137050596332076,2.0957033730225323,1.9175528339354688,1.787221918548966
2.2729719313372163,2.2575677536672463,2.0277688167299894,1.8699621003529485
2.621631926007182,2.462082431871305,2.163298391885401,1.97000974151856
3.122193062815159,2.73429823964905,2.3378908620651186,2.0963219207891397
3.9189025305094742,3.1275773158874944,2.5798851107604714,2.2670034477918826
5.450817046538375,3.787456996667276,2.9631825946527868,2.52803614865708
