grilla,L,alfa,MV,alfa.GA,alfa.LN,alfa.LC
1.0401,8,-5,-9.259892745,-4.612362509,-3.55176184,-9.457163632
1.0501,8,-5,-9.250236618,-4.612396,-3.552265253,-9.448193666
1.0601,8,-5,-9.239973044,-4.612253473,-3.552710177,-9.43873378
1.0701,8,-5,-9.229118433,-4.611938074,-3.553097087,-9.428797336
1.0801,8,-5,-9.21768908,-4.611452984,-3.553426503,-9.418397477
1.0901,8,-5,-9.20570123,-4.610801407,-3.533309149,-9.40754713
1.1001,8,-5,-9.193171003,-4.60998657,-3.533530426,-9.396259006
1.1101,8,-5,-9.180114409,-4.609011715,-3.533697616,-9.384545602
1.1201,8,-5,-9.166547352,-4.534094211,-3.533811225,-9.372415691
1.1301,8,-5,-9.152485583,-4.532972066,-3.53387177,-9.359883628
1.1401,8,-5,-9.137944733,-4.531706832,-3.533879763,-9.346961964
1.1501,8,-5,-9.122940271,-4.530301476,-3.533835742,-9.333662291
1.1601,8,-5,-9.107487531,-4.528758965,-3.533740082,-9.319995988
1.1701,8,-5,-9.091601666,-4.527082255,-3.533593586,-9.305974221
1.1801,8,-5,-9.075297662,-4.525274297,-3.533396678,-9.291607945
1.1901,8,-5,-9.058590359,-4.523338027,-3.533149905,-9.276907908
1.2001,8,-5,-9.041494399,-4.521276367,-3.532853818,-9.26188465
1.2101,8,-5,-9.02402425,-4.519092221,-3.532509105,-9.246548504
1.2201,8,-5,-9.006194197,-4.516788471,-3.532116065,-9.230909602
1.2301,8,-5,-8.988018359,-4.514367976,-3.531675383,-9.214977871
1.2401,8,-5,-8.96951066,-4.511836224,-3.531187623,-9.198763043
1.2501,8,-5,-8.950684862,-4.509189835,-3.530653352,-9.182274648
1.2601,8,-5,-8.931425687,-4.506435334,-3.530073134,-9.165522023
1.2701,8,-5,-8.911979458,-4.503575449,-3.510262199,-9.148514312
1.2801,8,-5,-8.892250294,-4.500612864,-3.509623328,-9.131260467
1.2901,8,-5,-8.872392552,-4.49755022,-3.508941547,-9.113769252
1.3001,8,-5,-8.852159314,-4.494390126,-3.508217323,-9.096049245
1.3101,8,-5,-8.831683173,-4.491135157,-3.507451197,-9.078108841
1.3201,8,-5,-8.810976018,-4.487779087,-3.506643982,-9.059956251
1.3301,8,-5,-8.790049499,-4.484349204,-3.505794937,-9.041599511
1.3401,8,-5,-8.768915037,-4.480826312,-3.50490678,-9.023046477
1.3501,8,-5,-8.747583775,-4.477217034,-3.503978723,-9.004304834
1.3601,8,-5,-8.726066657,-4.473525511,-3.503011658,-8.985382094
1.3701,8,-5,-8.704374329,-4.46975486,-3.502004984,-8.966285601
1.3801,8,-5,-8.682517228,-4.465908672,-3.500960413,-8.947022534
1.3901,8,-5,-8.660505516,-4.461990981,-3.499876527,-8.927599908
1.4001,8,-5,-8.638349136,-4.394632258,-3.498759571,-8.908024577
1.4101,8,-5,-8.616057744,-4.39079464,-3.497607694,-8.888303238
1.4201,8,-5,-8.593640751,-4.386907229,-3.496412683,-8.868442433
1.4301,8,-5,-8.571107309,-4.382954206,-3.495185704,-8.84844855
1.4401,8,-5,-8.548466273,-4.378937346,-3.493923349,-8.828327831
1.4501,8,-5,-8.525726236,-4.374858485,-3.492627995,-8.808086367
1.4601,8,-5,-8.502895459,-4.3707194,-3.491298033,-8.787730109
1.4701,8,-5,-8.479981939,-4.36652683,-3.48993476,-8.767264865
1.4801,8,-5,-8.45699338,-4.362274941,-3.488538713,-8.746696307
1.4901,8,-5,-8.433937317,-4.357968726,-3.48711045,-8.72602997
1.5001,8,-5,-8.410821381,-4.353609939,-3.485650555,-8.705271258
1.5101,8,-5,-8.387274106,-4.349200297,-3.466761513,-8.684425449
1.5201,8,-5,-8.364445036,-4.344741482,-3.465288557,-8.663497691
1.5301,8,-5,-8.341209138,-4.340235143,-3.463787336,-8.642483062
1.5401,8,-5,-8.317918423,-4.335682891,-3.462256704,-8.621404476
1.5501,8,-5,-8.294615227,-4.331086304,-3.46069701,-8.600258329
1.5601,8,-5,-8.271292993,-4.326446927,-3.459112839,-8.579049247
1.5701,8,-5,-8.24795679,-4.321766268,-3.457498326,-8.557781734
1.5801,8,-5,-8.224610478,-4.317045802,-3.455856579,-8.536460185
1.5901,8,-5,-8.201256186,-4.312286971,-3.454188067,-8.515088879
1.6001,8,-5,-8.177941142,-4.307491183,-3.452493257,-8.493671833
1.6101,8,-5,-8.154613717,-4.302659811,-3.450772621,-8.47221126
1.6201,8,-5,-8.13130674,-4.297794196,-3.449026602,-8.450712831
1.6301,8,-5,-8.108018294,-4.292897686,-3.447255663,-8.429180368
1.6401,8,-5,-8.084756125,-4.287968135,-3.445460258,-8.407617591
1.6501,8,-5,-8.06152502,-4.283008331,-3.443640836,-8.386028116
1.6601,8,-5,-8.038289598,-4.278019515,-3.441797841,-8.364415463
1.6701,8,-5,-8.015119096,-4.273002899,-3.439931717,-8.342783055
1.6801,8,-5,-7.991989722,-4.267959665,-3.438049275,-8.321134218
1.6901,8,-5,-7.968905313,-4.262890968,-3.436136062,-8.299472186
1.7001,8,-5,-7.945869537,-4.257797937,-3.434198956,-8.277800103
1.7101,8,-5,-7.922885915,-4.252681744,-3.432244631,-8.256121024
1.7201,8,-5,-7.899957817,-4.247543311,-3.430269133,-8.234437916
1.7301,8,-5,-7.877088467,-4.242383766,-3.428274372,-8.212753662
1.7401,8,-5,-7.854280944,-4.23720413,-3.426258179,-8.19107106
1.7501,8,-5,-7.831537041,-4.2320054,-3.424221814,-8.169392831
1.7601,8,-5,-7.808861855,-4.226788548,-3.422167032,-8.147721611
1.7701,8,-5,-7.786260422,-4.221555823,-3.420092746,-8.126059962
1.7801,8,-5,-7.763728703,-4.270082205,-3.41799955,-8.104410369
1.7901,8,-5,-7.741272185,-4.264576099,-3.415889602,-8.082775243
1.8001,8,-5,-7.718893124,-4.259059477,-3.413761226,-8.061156922
1.8101,8,-5,-7.696631783,-4.253524739,-3.411615628,-8.039557672
1.8201,8,-5,-7.674417127,-4.247980324,-3.40945356,-8.017979694
1.8301,8,-5,-7.652285542,-4.242425421,-3.407276314,-7.996425116
1.8401,8,-5,-7.630238764,-4.236859781,-3.405077662,-7.974896003
1.8501,8,-5,-7.608278465,-4.231286187,-3.402866181,-7.953394355
1.8601,8,-5,-7.586406265,-4.225703341,-3.385864845,-7.931922109
1.8701,8,-5,-7.56462377,-4.220112659,-3.383681755,-7.910481141
1.8801,8,-5,-7.542932567,-4.214514792,-3.381483991,-7.889064
1.8901,8,-5,-7.521334238,-4.208910434,-3.379269683,-7.86769123
1.9001,8,-5,-7.499802424,-4.20330027,-3.377042874,-7.84635501
1.9101,8,-5,-7.478400213,-4.197684942,-3.374803051,-7.825056983
1.9201,8,-5,-7.457095495,-4.19206621,-3.372548349,-7.803798737
1.9301,8,-5,-7.435889352,-4.186441412,-3.370281219,-7.782581809
1.9401,8,-5,-7.414784964,-4.180814034,-3.368001302,-7.761407681
1.9501,8,-5,-7.393779131,-4.175183981,-3.365708823,-7.740277788
1.9601,8,-5,-7.37289036,-4.169552136,-3.363403869,-7.719193512
1.9701,8,-5,-7.352069764,-4.16392594,-3.361086588,-7.69815619
1.9801,8,-5,-7.331370124,-4.158282281,-3.35876001,-7.67716711
1.9901,8,-5,-7.310801401,-4.15264608,-3.356420748,-7.656227515
2.0001,8,-5,-7.290281762,-4.147009287,-3.354070501,-7.635338603
2.0101,8,-5,-7.269894465,-4.141371937,-3.351709552,-7.614501529
2.0201,8,-5,-7.249612616,-4.135737869,-3.349338185,-7.593717406
2.0301,8,-5,-7.229436091,-4.130103193,-3.346956675,-7.572987304
2.0401,8,-5,-7.209365633,-4.124469925,-3.344565296,-7.552312255
2.0501,8,-5,-7.18940154,-4.118838464,-3.342164319,-7.531693249
2.0601,8,-5,-7.169544171,-4.113209204,-3.33975176,-7.51113124
2.0701,8,-5,-7.149794047,-4.105837136,-3.336220598,-7.490627143
2.0801,8,-5,-7.130152637,-4.093941531,-3.329795663,-7.470181839
2.0901,8,-5,-7.110617598,-4.082154081,-3.336714031,-7.449796172
2.1001,8,-5,-7.09119014,-4.07047369,-3.330298634,-7.429470951
2.1101,8,-5,-7.071870273,-4.05889476,-3.323952502,-7.409206952
2.1201,8,-5,-7.05265796,-4.096221674,-3.317671904,-7.389004918
2.1301,8,-5,-7.033553294,-4.084583233,-3.311456086,-7.368865563
2.1401,8,-5,-7.014554052,-4.073045421,-3.318506077,-7.348789565
2.1501,8,-5,-6.995661913,-4.061612915,-3.312295334,-7.328777576
2.1601,8,-5,-6.976877019,-4.05028042,-3.306147753,-7.308830216
2.1701,8,-5,-6.958199243,-4.039046979,-3.300062434,-7.288948078
2.1801,8,-5,-6.939628433,-4.027911543,-3.30730534,-7.269131857
2.1901,8,-5,-6.9211644,-4.016873048,-3.301220731,-7.249381824
2.2001,8,-5,-6.902806935,-4.005930283,-3.295196762,-7.229698626
2.2101,8,-5,-6.884555811,-4.044587392,-3.289232578,-7.21008275
2.2201,8,-5,-6.866410761,-4.033567229,-3.283327339,-7.190534656
2.2301,8,-5,-6.848371503,-4.022640983,-3.290710107,-7.171054779
2.2401,8,-5,-6.83046027,-4.011805231,-3.284800643,-7.151643534
2.2501,8,-5,-6.812631723,-4.001064723,-3.278948639,-7.132301309
2.2601,8,-5,-6.794907998,-3.990414245,-3.273153298,-7.113028473
2.2701,8,-5,-6.777288733,-3.979852994,-3.267413837,-7.093825371
2.2801,8,-5,-6.759773544,-3.969380079,-3.274946364,-7.074692327
2.2901,8,-5,-6.742362042,-3.958994559,-3.26919805,-7.055629647
2.3001,8,-5,-6.725053816,-3.999160221,-3.263504285,-7.036637614
2.3101,8,-5,-6.707848435,-3.988683161,-3.257864323,-7.017716493
2.3201,8,-5,-6.69074546,-3.978292098,-3.252277422,-6.99886653
2.3301,8,-5,-6.67374444,-3.967985602,-3.259967452,-6.980087953
2.3401,8,-5,-6.656844903,-3.957763036,-3.254367295,-6.961380972
2.3501,8,-5,-6.640046377,-3.947623481,-3.248819155,-6.942745779
2.3601,8,-5,-6.623348369,-3.937631739,-3.243322208,-6.924182552
2.3701,8,-5,-6.606750379,-3.927589654,-3.237875779,-6.905691448
2.3801,8,-5,-6.590251899,-3.917693407,-3.245733968,-6.887272614
2.3901,8,-5,-6.573852407,-3.907876236,-3.240270392,-6.868926176
2.4001,8,-5,-6.557551378,-3.898137131,-3.234856249,-6.850652248
2.4101,8,-5,-6.541348275,-3.93963134,-3.229490896,-6.83245093
2.4201,8,-5,-6.525242555,-3.929816989,-3.224176267,-6.814322307
2.4301,8,-5,-6.509233664,-3.920050297,-3.218907065,-6.796266451
2.4401,8,-5,-6.493321054,-3.910360022,-3.226878499,-6.778282133
2.4501,8,-5,-6.477504155,-3.900745353,-3.2215882,-6.760369168
2.4601,8,-5,-6.461782403,-3.8912055,-3.216344562,-6.742529209
2.4701,8,-5,-6.446155224,-3.881739694,-3.211147001,-6.724762277
2.4801,8,-5,-6.430622039,-3.872347174,-3.205994944,-6.70706838
2.4901,8,-5,-6.415182268,-3.863027184,-3.200887827,-6.689447518
2.5001,8,-5,-6.399835324,-3.853778969,-3.208984307,-6.671899675
2.5101,8,-5,-6.384580621,-3.844601771,-3.203852397,-6.654424827
2.5201,8,-5,-6.369417563,-3.835494842,-3.198764611,-6.63702294
2.5301,8,-5,-6.35434556,-3.826457444,-3.193720416,-6.619693967
2.5401,8,-5,-6.339364012,-3.869204778,-3.188719317,-6.602437855
2.5501,8,-5,-6.324472322,-3.860050103,-3.183760732,-6.585304539
2.5601,8,-5,-6.309669889,-3.850964294,-3.191996611,-6.568193944
2.5701,8,-5,-6.294956113,-3.84194667,-3.187009836,-6.551155989
2.5801,8,-5,-6.280330388,-3.832996562,-3.182064899,-6.534190582
2.5901,8,-5,-6.265792112,-3.824113306,-3.17716131,-6.517297625
2.6001,8,-5,-6.25134068,-3.815296244,-3.172298585,-6.500477008
2.6101,8,-5,-6.236975489,-3.806544732,-3.167476249,-6.483728618
2.6201,8,-5,-6.222695933,-3.797858134,-3.162693836,-6.467052332
2.6301,8,-5,-6.208501411,-3.789235832,-3.171014486,-6.450448019
2.6401,8,-5,-6.194391314,-3.780677219,-3.166200599,-6.433915542
2.6501,8,-5,-6.180365042,-3.772181703,-3.161426036,-6.417454759
2.6601,8,-5,-6.166421991,-3.763748702,-3.156691173,-6.401065518
2.6701,8,-5,-6.152561559,-3.808022034,-3.151993509,-6.384747664
2.6801,8,-5,-6.138783146,-3.799463849,-3.147334067,-6.368501034
2.6901,8,-5,-6.125086155,-3.790967889,-3.142712316,-6.35232546
2.7001,8,-5,-6.111469987,-3.782533593,-3.151135004,-6.336220768
2.7101,8,-5,-6.097934042,-3.774160401,-3.146481626,-6.320186779
2.7201,8,-5,-6.08447773,-3.765847765,-3.141860253,-6.304223308
2.7301,8,-5,-6.071100458,-3.757595141,-3.137277728,-6.288330167
2.7401,8,-5,-6.057801636,-3.749401992,-3.132731638,-6.27250716
2.7501,8,-5,-6.044580675,-3.741267788,-3.128221491,-6.25675409
2.7601,8,-5,-6.031436989,-3.733192004,-3.123744613,-6.241070754
2.7701,8,-5,-6.018369995,-3.725174121,-3.11930686,-6.225456943
2.7801,8,-5,-6.005379112,-3.717213627,-3.127779994,-6.209912447
2.7901,8,-5,-5.99246376,-3.709310016,-3.123303882,-6.194437051
2.8001,8,-5,-5.979623366,-3.701462785,-3.118861439,-6.179030535
2.8101,8,-5,-5.966857355,-3.69367144,-3.114453875,-6.163692678
2.8201,8,-5,-5.95416516,-3.68593549,-3.11008031,-6.148423252
2.8301,8,-5,-5.941546211,-3.731586916,-3.10574039,-6.133222029
2.8401,8,-5,-5.928999944,-3.723722773,-3.101433766,-6.118088777
2.8501,8,-5,-5.916525801,-3.715914063,-3.0971601,-6.103023261
2.8601,8,-5,-5.904123219,-3.708160309,-3.105704543,-6.088025241
2.8701,8,-5,-5.89179165,-3.700461041,-3.101391315,-6.073094479
2.8801,8,-5,-5.879530538,-3.692815791,-3.097110723,-6.05823073
2.8901,8,-5,-5.867339337,-3.685224096,-3.092863793,-6.043433748
2.9001,8,-5,-5.855217502,-3.67768228,-3.0886468,-6.028703286
2.9101,8,-5,-5.843164491,-3.670199574,-3.084461776,-6.014039092
2.9201,8,-5,-5.831179766,-3.662765806,-3.080308301,-5.999440916
2.9301,8,-5,-5.819262795,-3.655383784,-3.076185976,-5.984910009
2.9401,8,-5,-5.807413046,-3.648053064,-3.084832348,-5.970450517
2.9501,8,-5,-5.795629991,-3.640773209,-3.080663944,-5.956055424
2.9601,8,-5,-5.783913108,-3.633543782,-3.076529762,-5.941724529
2.9701,8,-5,-5.772261876,-3.626364354,-3.072427612,-5.92740763
2.9801,8,-5,-5.76067578,-3.619234496,-3.068350887,-5.913204522
2.9901,8,-5,-5.749154307,-3.612153784,-3.064312223,-5.899064998
3.0001,8,-5,-5.737696945,-3.6051218,-3.060275411,-5.884988847
3.0101,8,-5,-5.726303192,-3.598138125,-3.056340142,-5.870975856
3.0201,8,-5,-5.714972547,-3.645218417,-3.052360713,-5.857025812
3.0301,8,-5,-5.703704509,-3.638109159,-3.048434606,-5.843138494
3.0401,8,-5,-5.692498588,-3.631048415,-3.05705553,-5.829313683
3.0501,8,-5,-5.681354291,-3.624035773,-3.053087099,-5.815551152
3.0601,8,-5,-5.670271131,-3.617070822,-3.049146338,-5.801850676
3.0701,8,-5,-5.659248625,-3.610153154,-3.0452339,-5.788212021
3.0801,8,-5,-5.648286297,-3.603282365,-3.041349524,-5.774634954
3.0901,8,-5,-5.637383669,-3.596458053,-3.037492948,-5.761119235
3.1001,8,-5,-5.626540268,-3.589679822,-3.033663917,-5.747664624
3.1101,8,-5,-5.61575563,-3.582947277,-3.029862175,-5.734270872
3.1201,8,-5,-5.605029289,-3.576260025,-3.026087473,-5.720937731
3.1301,8,-5,-5.594360782,-3.569617678,-3.034793101,-5.707664944
3.1401,8,-5,-5.583749656,-3.563019852,-3.030973222,-5.694452252
3.1501,8,-5,-5.573195456,-3.556466163,-3.02718024,-5.681291835
3.1601,8,-5,-5.562697734,-3.549956233,-3.023413908,-5.668206837
3.1701,8,-5,-5.55225555,-3.543489685,-3.019673983,-5.655194635
3.1801,8,-5,-5.541869458,-3.537066147,-3.015960222,-5.642197581
3.1901,8,-5,-5.531538519,-3.530685248,-3.012272386,-5.629282646
3.2001,8,-5,-5.521262298,-3.524346621,-3.008610235,-5.61642755
3.2101,8,-5,-5.511040363,-3.518049902,-3.004973533,-5.603632532
3.2201,8,-5,-5.500872288,-3.51179473,-3.001362044,-5.590897848
3.2301,8,-5,-5.49075765,-3.5608133,-2.997777053,-5.57819709
3.2401,8,-5,-5.480696026,-3.554438479,-3.006459166,-5.565569985
3.2501,8,-5,-5.470687003,-3.5481054,-3.002826601,-5.552999781
3.2601,8,-5,-5.460730166,-3.541813699,-2.999218994,-5.540486154
3.2701,8,-5,-5.450825108,-3.535563017,-2.995636134,-5.52802877
3.2801,8,-5,-5.440971421,-3.529352997,-2.992077804,-5.515627291
3.2901,8,-5,-5.431168704,-3.523183285,-2.988543792,-5.503281371
3.3001,8,-5,-5.421416559,-3.517053529,-2.985033887,-5.490990656
3.3101,8,-5,-5.411714591,-3.510963383,-2.981547884,-5.478754786
3.3201,8,-5,-5.402062407,-3.504912502,-2.978085575,-5.466573393
3.3301,8,-5,-5.39245962,-3.498900542,-2.97464678,-5.454446098
3.3401,8,-5,-5.382905842,-3.492927165,-2.971230329,-5.442372519
3.3501,8,-5,-5.373400696,-3.486992034,-2.979930711,-5.430402262
3.3601,8,-5,-5.363943802,-3.481094817,-2.976467918,-5.418434925
3.3701,8,-5,-5.354534784,-3.475235183,-2.973028238,-5.406520098
3.3801,8,-5,-5.345173274,-3.469412803,-2.969611469,-5.394663189
3.3901,8,-5,-5.3358589,-3.463627354,-2.966218221,-5.382863626
3.4001,8,-5,-5.326591301,-3.457878514,-2.962846467,-5.371117036
3.4101,8,-5,-5.317370112,-3.452165964,-2.959497531,-5.359423154
3.4201,8,-5,-5.308194978,-3.446489387,-2.956170979,-5.347781714
3.4301,8,-5,-5.299065541,-3.44084847,-2.952864042,-5.336192453
3.4401,8,-5,-5.289981453,-3.435242903,-2.949583631,-5.324655109
3.4501,8,-5,-5.280942361,-3.429672377,-2.946323211,-5.313169421
3.4601,8,-5,-5.271947921,-3.424136589,-2.943083978,-5.301735129
3.4701,8,-5,-5.262997792,-3.418635236,-2.939866115,-5.290351976
3.4801,8,-5,-5.254091633,-3.413168018,-2.948489473,-5.279019706
3.4901,8,-5,-5.245229109,-3.464521944,-2.945223385,-5.267738066
3.5001,8,-5,-5.236409886,-3.45894251,-2.941978612,-5.256506804
3.5101,8,-5,-5.227633634,-3.453397284,-2.938754982,-5.24532567
3.5201,8,-5,-5.218900026,-3.447885966,-2.935552335,-5.234194416
3.5301,8,-5,-5.210208737,-3.442408259,-2.932370509,-5.223112799
3.5401,8,-5,-5.201559447,-3.436963865,-2.929209341,-5.212080576
3.5501,8,-5,-5.192951838,-3.431552493,-2.926068664,-5.201097507
3.5601,8,-5,-5.184385593,-3.426173853,-2.92294831,-5.190163355
3.5701,8,-5,-5.1758604,-3.420827657,-2.919848112,-5.179277887
3.5801,8,-5,-5.167375949,-3.415513623,-2.916767905,-5.168440872
3.5901,8,-5,-5.158931935,-3.410231467,-2.913708338,-5.157652083
3.6001,8,-5,-5.150528051,-3.404980911,-2.9106671,-5.146911296
3.6101,8,-5,-5.142163998,-3.39976168,-2.919267168,-5.136218292
3.6201,8,-5,-5.133839476,-3.394573696,-2.916177335,-5.125572853
3.6301,8,-5,-5.125554191,-3.389416276,-2.913107298,-5.114924768
3.6401,8,-5,-5.117307847,-3.384289369,-2.91005393,-5.10437383
3.6501,8,-5,-5.109100157,-3.379192708,-2.907025676,-5.093869836
