alfa1.5,alfa3,alfa5,alfa8
0.5936206277810345,0.9474799856237273,1.0391698480972973,1.0801704570392834
0.6170686271206675,0.9753463559025267,1.0654966676323596,1.1050156886665436
0.641977167572536,1.004516250215152,1.0928744076964152,1.1307492758344833
0.6685042786472104,1.0351136508379828,1.1213981083825881,1.1574495297395877
0.6968322353593446,1.0672795806835043,1.1511752077784185,1.1852046388540005
0.7271725176374046,1.1011753186644453,1.182327803596265,1.214114436290393
0.759772056851549,1.136986393387617,1.2149954458394694,1.244292574559089
0.7949211815042077,1.1749275899598268,1.2493386167077138,1.2758692257923827
0.8329638334737847,1.2152492907920978,1.2855431099547368,1.3089944672879517
0.8743108589175216,1.258245595181952,1.3238256020118873,1.3438425717569622
0.919457523823439,1.3042648437501172,1.3644408236557934,1.3806175079018794
0.9690069282923801,1.3537234440586106,1.4076909134446294,1.41956008414305
1.0237018048262045,1.4071243049001811,1.4539377946616083,1.460957359676376
1.0844684714862871,1.465081826639457,1.5036198199287267,1.5051552413696625
1.1524788026498904,1.5283564163667984,1.5572745649462258,1.5525756489736717
1.2292395863511096,1.5979031739765046,1.6155706906614917,1.6037403830346666
1.31672471502387,1.6749422401026985,1.6793535377095063,1.659305087241376
1.4175766045789824,1.7610633027426803,1.7497121574497219,1.7201088761371377
1.535423852977805,1.858385950803478,1.8280810091628652,1.7872491354993436
1.6754030409013834,1.9698152998176806,1.9164000961424128,1.8621984651803585
1.8450588423649017,2.099468623488196,2.0173786317847875,1.946995716051318
2.055992692067354,2.2534285431322845,2.134953557577587,2.044575306411058
2.3271190572933724,2.4411699707440166,2.2751435486831335,2.1593745475439197
2.691759402934387,2.6785228762421456,2.4477877253266307,2.2985561276503303
3.2153044213041144,2.994639222107505,2.6705401956990893,2.4747790603202415
4.04865442375992,3.4516257746913097,2.979806580374494,2.7136596753193016
5.651119351707642,4.218895693366891,3.470581658774861,3.0803468563250473
