grilla,L,alfa,MV,alfa.GA,alfa.LN,alfa.LC
6.32,8,-8,-4.560163679,-3.276922985,-3.539594384,-3.918436878
6.33,8,-8,-4.555209783,-3.273508764,-3.534677947,-3.912929672
6.34,8,-8,-4.550270498,-3.270104012,-3.529776982,-3.907442414
6.35,8,-8,-4.545342996,-3.266708692,-3.524891429,-3.901975
6.36,8,-8,-4.540433601,-3.263322765,-3.520021226,-3.896527327
6.37,8,-8,-4.535538569,-3.259946192,-3.515166311,-3.891099293
6.38,8,-8,-4.530657821,-3.256578936,-3.510326626,-3.885740795
6.39,8,-8,-4.525791282,-3.253220959,-3.505502108,-3.880351733
6.4,8,-8,-4.520938876,-3.249872224,-3.500692698,-3.874982007
6.41,8,-8,-4.516100534,-3.246532693,-3.495898337,-3.869631516
6.42,8,-8,-4.511276187,-3.243202329,-3.491118964,-3.864300162
6.43,8,-8,-4.50646577,-3.23992029,-3.486354521,-3.858987846
6.44,8,-8,-4.50166922,-3.236568957,-3.481604949,-3.853694471
6.45,8,-8,-4.496886478,-3.233265875,-3.476870189,-3.848419939
6.46,8,-8,-4.492117483,-3.229971816,-3.472150182,-3.843164154
6.47,8,-8,-4.487362179,-3.226686742,-3.467444871,-3.83792702
6.48,8,-8,-4.482620509,-3.223410618,-3.462754198,-3.832708441
6.49,8,-8,-4.477892418,-3.220143409,-3.458078105,-3.827508324
6.5,8,-8,-4.473177851,-3.21688508,-3.453416535,-3.822326573
6.51,8,-8,-4.468476752,-3.213635595,-3.448769431,-3.817163096
6.52,8,-8,-4.463789065,-3.21039492,-3.444136736,-3.8120178
6.53,8,-8,-4.459114736,-3.20716302,-3.579867136,-3.806890592
6.54,8,-8,-4.454453706,-3.203939861,-3.575083052,-3.801781381
6.55,8,-8,-4.449805917,-3.200725408,-3.570313325,-3.796690076
6.56,8,-8,-4.44517131,-3.197519628,-3.565557902,-3.791616586
6.57,8,-8,-4.440549824,-3.194322487,-3.560816728,-3.786560822
6.58,8,-8,-4.435941397,-3.191133951,-3.556089752,-3.781522694
6.59,8,-8,-4.431345966,-3.187953986,-3.551376919,-3.776502113
6.6,8,-8,-4.426763466,-3.184782561,-3.546678177,-3.771498991
6.61,8,-8,-4.422193831,-3.181619641,-3.541993474,-3.766513241
6.62,8,-8,-4.417636995,-3.178465193,-3.537322756,-3.761544775
6.63,8,-8,-4.413095372,-3.175319186,-3.532665972,-3.756593508
6.64,8,-8,-4.408562441,-3.172181587,-3.52802307,-3.751659353
6.65,8,-8,-4.403991541,-3.169052363,-3.523393998,-3.746742224
6.66,8,-8,-4.399536504,-3.165931483,-3.518778705,-3.741842037
6.67,8,-8,-4.395042546,-3.162818914,-3.514177139,-3.736958708
6.68,8,-8,-4.390560482,-3.159714625,-3.509589249,-3.732092152
6.69,8,-8,-4.3860935,-3.156618585,-3.505014985,-3.727242287
6.7,8,-8,-4.381635254,-3.153530761,-3.500454296,-3.72240903
6.71,8,-8,-4.377190133,-3.150451124,-3.495907131,-3.717592298
6.72,8,-8,-4.372754286,-3.147379641,-3.49137344,-3.71279201
6.73,8,-8,-4.368338253,-3.144316282,-3.486853173,-3.708008085
6.74,8,-8,-4.363930169,-3.141261016,-3.482346281,-3.703240442
6.75,8,-8,-4.35953424,-3.138213814,-3.477852714,-3.698489001
6.76,8,-8,-4.355150669,-3.135174644,-3.473372422,-3.693753682
6.77,8,-8,-4.350779962,-3.132143476,-3.468905356,-3.689034407
6.78,8,-8,-4.346423158,-3.129120281,-3.464451468,-3.684331096
6.79,8,-8,-4.342068558,-3.126105029,-3.460010709,-3.679643671
6.8,8,-8,-4.337731708,-3.123097689,-3.45558303,-3.674972054
6.81,8,-8,-4.333406587,-3.120098233,-3.451168382,-3.67031617
6.82,8,-8,-4.329093202,-3.117106631,-3.446766718,-3.66567594
6.83,8,-8,-4.324791631,-3.114122855,-3.44237799,-3.661051288
6.84,8,-8,-4.320502089,-3.111146874,-3.43800215,-3.65644214
6.85,8,-8,-4.316225034,-3.10817866,-3.43363915,-3.651848419
6.86,8,-8,-4.311961347,-3.105218185,-3.429288943,-3.64727005
6.87,8,-8,-4.307698341,-3.10226542,-3.424951483,-3.642706961
6.88,8,-8,-4.303453692,-3.099320336,-3.420626721,-3.638159075
6.89,8,-8,-4.299220357,-3.096382905,-3.416314612,-3.633626321
6.9,8,-8,-4.294998282,-3.0934531,-3.412015108,-3.629108626
6.91,8,-8,-4.290787411,-3.248011204,-3.407728164,-3.624605915
6.92,8,-8,-4.286587682,-3.244743884,-3.403453733,-3.620118119
6.93,8,-8,-4.282399027,-3.241484745,-3.399191769,-3.615645165
6.94,8,-8,-4.278221377,-3.238233753,-3.394942227,-3.611186981
6.95,8,-8,-4.274054658,-3.234990884,-3.390705061,-3.606743498
6.96,8,-8,-4.269898799,-3.231756111,-3.386480225,-3.602314644
6.97,8,-8,-4.265753729,-3.228529406,-3.382267674,-3.597900351
6.98,8,-8,-4.26161938,-3.225310744,-3.378067364,-3.593500548
6.99,8,-8,-4.257495695,-3.222100096,-3.373879249,-3.589115166
7,8,-8,-4.253382622,-3.218897437,-3.369703285,-3.584744138
7.01,8,-8,-4.249280122,-3.215702739,-3.365539427,-3.580387395
7.02,8,-8,-4.245188986,-3.212515977,-3.361387631,-3.576044869
7.03,8,-8,-4.241108225,-3.209337124,-3.357247854,-3.571716492
7.04,8,-8,-4.237037947,-3.206166154,-3.35312005,-3.567402199
7.05,8,-8,-4.232974762,-3.20300304,-3.349004176,-3.563101922
7.06,8,-8,-4.228925318,-3.199847758,-3.344900189,-3.558815595
7.07,8,-8,-4.224886283,-3.19670028,-3.340808046,-3.554543153
7.08,8,-8,-4.220857613,-3.193560582,-3.336727702,-3.550284531
7.09,8,-8,-4.216839262,-3.190428639,-3.332659116,-3.546039663
7.1,8,-8,-4.212831188,-3.187304423,-3.328602244,-3.541808485
7.11,8,-8,-4.208833347,-3.1841879,-3.324557044,-3.537590933
7.12,8,-8,-4.204845698,-3.181079077,-3.459786214,-3.533386943
7.13,8,-8,-4.200868198,-3.177977897,-3.455586675,-3.529196452
7.14,8,-8,-4.196900807,-3.174884344,-3.45139888,-3.525019397
7.15,8,-8,-4.192943486,-3.171798394,-3.447223512,-3.520855715
7.16,8,-8,-4.188996198,-3.168720023,-3.443058356,-3.516705345
7.17,8,-8,-4.185058907,-3.165649205,-3.438905544,-3.512568224
7.18,8,-8,-4.18113158,-3.162585918,-3.434764314,-3.508444291
7.19,8,-8,-4.177214187,-3.159530135,-3.430634624,-3.504333485
7.2,8,-8,-4.173306705,-3.156481834,-3.426516434,-3.500235746
7.21,8,-8,-4.169409116,-3.153440989,-3.422409704,-3.496151012
7.22,8,-8,-4.165521411,-3.150407576,-3.418314394,-3.492079224
7.23,8,-8,-4.161643595,-3.147381572,-3.414230463,-3.488020323
7.24,8,-8,-4.157775688,-3.144362953,-3.410157873,-3.483977168
7.25,8,-8,-4.153917734,-3.141351694,-3.406096584,-3.479946991
7.26,8,-8,-4.150069809,-3.138347774,-3.402046557,-3.475929373
7.27,8,-8,-4.146232029,-3.135351167,-3.398007752,-3.471924259
7.28,8,-8,-4.142404568,-3.13236185,-3.39398013,-3.467931596
7.29,8,-8,-4.138587674,-3.129379801,-3.389963653,-3.463951331
7.3,8,-8,-4.134759525,-3.126404995,-3.385958282,-3.45998341
7.31,8,-8,-4.130957308,-3.123437411,-3.381963978,-3.456027781
7.32,8,-8,-4.127164444,-3.120477024,-3.377980703,-3.452084392
7.33,8,-8,-4.123380888,-3.117523811,-3.374008419,-3.448103191
7.34,8,-8,-4.119606596,-3.114577751,-3.370047086,-3.444184126
7.35,8,-8,-4.115841515,-3.111638821,-3.366096669,-3.440277146
7.36,8,-8,-4.112085588,-3.108706996,-3.362157127,-3.4363822
7.37,8,-8,-4.108338747,-3.105782256,-3.358228425,-3.432499237
7.38,8,-8,-4.104600906,-3.102864578,-3.354310523,-3.428628206
7.39,8,-8,-4.10087195,-3.099953939,-3.350403386,-3.424769058
7.4,8,-8,-4.097151728,-3.097050317,-3.346506975,-3.420921743
7.41,8,-8,-4.093440026,-3.09415369,-3.342621253,-3.41708621
7.42,8,-8,-4.089736546,-3.091264036,-3.338746183,-3.41326241
7.43,8,-8,-4.086040863,-3.088381333,-3.334881729,-3.409450295
7.44,8,-8,-4.082352375,-3.085505558,-3.331027854,-3.405649815
7.45,8,-8,-4.07869189,-3.082636691,-3.327184521,-3.401860923
7.46,8,-8,-4.075026129,-3.07977471,-3.323351694,-3.398083568
7.47,8,-8,-4.071369185,-3.076919592,-3.319529336,-3.394317705
7.48,8,-8,-4.067721033,-3.074071317,-3.315717412,-3.390563283
7.49,8,-8,-4.06408166,-3.071229863,-3.311915884,-3.386820257
7.5,8,-8,-4.060451066,-3.068395208,-3.308124718,-3.383088578
7.51,8,-8,-4.056829279,-3.065567332,-3.304343878,-3.379368199
7.52,8,-8,-4.053215963,-3.062746213,-3.300573328,-3.375659073
7.53,8,-8,-4.049611012,-3.05993183,-3.296813032,-3.371961154
7.54,8,-8,-4.046014619,-3.05712964,-3.293062955,-3.368274395
7.55,8,-8,-4.042426749,-3.054328143,-3.289323062,-3.364598749
7.56,8,-8,-4.038847369,-3.051533356,-3.285593318,-3.360934171
7.57,8,-8,-4.035276447,-3.04874522,-3.281873686,-3.357280614
7.58,8,-8,-4.031713948,-3.045963791,-3.278164135,-3.353638033
7.59,8,-8,-4.028159841,-3.043189005,-3.274464628,-3.350006381
7.6,8,-8,-4.024614094,-3.040420841,-3.270775132,-3.346385615
7.61,8,-8,-4.021076673,-3.037659276,-3.26709561,-3.342775688
7.62,8,-8,-4.017547547,-3.034904287,-3.26342603,-3.339176555
7.63,8,-8,-4.014026685,-3.032155853,-3.259766357,-3.335588172
7.64,8,-8,-4.010513868,-3.029413953,-3.256116556,-3.332010493
7.65,8,-8,-4.00698839,-3.026678566,-3.252476595,-3.328443475
7.66,8,-8,-4.003513988,-3.02394967,-3.248846439,-3.324887072
7.67,8,-8,-4.000025151,-3.021227245,-3.245226055,-3.321341241
7.68,8,-8,-3.996545171,-3.018511267,-3.241615409,-3.317805937
7.69,8,-8,-3.993073265,-3.015801718,-3.238014467,-3.314281117
7.7,8,-8,-3.9896094,-3.013098576,-3.234423198,-3.310766736
7.71,8,-8,-3.986153546,-3.010401819,-3.230841566,-3.30726275
7.72,8,-8,-3.982705671,-3.007711428,-3.22726954,-3.303769117
7.73,8,-8,-3.979265742,-3.005027382,-3.223707087,-3.300285792
7.74,8,-8,-3.975833728,-3.00234966,-3.220154173,-3.296812733
7.75,8,-8,-3.972409599,-2.999678241,-3.216610767,-3.293349895
7.76,8,-8,-3.968993322,-2.997013107,-3.213076835,-3.289887805
7.77,8,-8,-3.965584868,-2.994354236,-3.209552346,-3.286474007
7.78,8,-8,-3.962184205,-2.991701608,-3.206037267,-3.283028108
7.79,8,-8,-3.958791304,-2.989055204,-3.202531565,-3.279600092
7.8,8,-8,-3.955406136,-2.986415038,-3.19903521,-3.276189818
7.81,8,-8,-3.95202867,-2.983780987,-3.195548169,-3.272797
7.82,8,-8,-3.948658877,-2.981153135,-3.19207041,-3.269371608
7.83,8,-8,-3.94529673,-2.978531428,-3.188601902,-3.26601027
7.84,8,-8,-3.941942198,-2.975915845,-3.185142613,-3.262637745
7.85,8,-8,-3.938595254,-2.973306369,-3.317519937,-3.259275143
7.86,8,-8,-3.93525587,-2.971311621,-3.313909274,-3.255922452
7.87,8,-8,-3.931924018,-2.968261558,-3.310307991,-3.252579657
7.88,8,-8,-3.928599671,-2.965220976,-3.306716056,-3.249246746
7.89,8,-8,-3.925282802,-2.962189833,-3.303133439,-3.245923707
7.9,8,-8,-3.921973384,-2.960349909,-3.299560108,-3.242610528
7.91,8,-8,-3.918671395,-2.957776669,-3.295996033,-3.239307199
7.92,8,-8,-3.915376815,-2.955209401,-3.292441185,-3.236013708
7.93,8,-8,-3.912089602,-2.952648089,-3.288895532,-3.232730047
7.94,8,-8,-3.90880973,-2.950092712,-3.285359043,-3.229456206
7.95,8,-8,-3.905537169,-2.947543253,-3.28183169,-3.226192176
7.96,8,-8,-3.902271895,-2.944999694,-3.278313442,-3.222937949
7.97,8,-8,-3.89901388,-2.942462016,-3.274804259,-3.219643517
7.98,8,-8,-3.895763097,-2.939930201,-3.271304141,-3.216408874
7.99,8,-8,-3.892519519,-2.937404232,-3.267813029,-3.213184013
8,8,-8,-3.889283121,-2.934884089,-3.264330902,-3.209968928
8.01,8,-8,-3.886053876,-2.932369755,-3.260857732,-3.206763614
8.02,8,-8,-3.882831758,-2.929861213,-3.257393489,-3.203563367
8.03,8,-8,-3.879616741,-2.927358444,-3.253938144,-3.20036986
8.04,8,-8,-3.876408798,-2.924861431,-3.250491667,-3.197185399
8.05,8,-8,-3.873207905,-2.922370156,-3.24705403,-3.194009947
8.06,8,-8,-3.870014036,-2.919884603,-3.243625203,-3.190840308
8.07,8,-8,-3.866827164,-2.917404752,-3.240205157,-3.187682253
8.08,8,-8,-3.863647266,-2.914930588,-3.236793865,-3.184533036
8.09,8,-8,-3.860474315,-2.912462092,-3.233391296,-3.181392615
8.1,8,-8,-3.857308287,-2.909999248,-3.229997423,-3.17826095
8.11,8,-8,-3.854149157,-2.907542039,-3.226612218,-3.175137998
8.12,8,-8,-3.8509969,-2.905093353,-3.223235651,-3.172023719
8.13,8,-8,-3.847851491,-2.902644455,-3.219867694,-3.168918072
8.14,8,-8,-3.844712905,-2.900204047,-3.21650832,-3.165821015
8.15,8,-8,-3.84158112,-2.897769205,-3.213157501,-3.162732506
8.16,8,-8,-3.838456109,-2.895339914,-3.209815207,-3.159652504
8.17,8,-8,-3.835337849,-2.892916156,-3.206481412,-3.156580969
8.18,8,-8,-3.832226316,-2.890497915,-3.203156088,-3.153517857
8.19,8,-8,-3.829121486,-2.888085174,-3.199839207,-3.150463129
8.2,8,-8,-3.826023336,-2.885677916,-3.196530742,-3.147416743
8.21,8,-8,-3.822931841,-2.883276126,-3.193230665,-3.144378656
8.22,8,-8,-3.819846978,-2.880879786,-3.189938948,-3.141348828
8.23,8,-8,-3.816768724,-2.878488881,-3.186655565,-3.138327217
8.24,8,-8,-3.813697055,-2.876103395,-3.183380489,-3.135363781
8.25,8,-8,-3.810631948,-2.873723311,-3.180113691,-3.132358478
8.26,8,-8,-3.807573381,-2.871348613,-3.176855146,-3.129361267
8.27,8,-8,-3.80452133,-2.868979286,-3.173604827,-3.126372107
8.28,8,-8,-3.801475773,-2.866615313,-3.170362706,-3.123390954
8.29,8,-8,-3.798436686,-2.864261955,-3.167128758,-3.120417768
8.3,8,-8,-3.795404047,-2.861908982,-3.163902955,-3.117452506
8.31,8,-8,-3.792377835,-2.859561327,-3.16068527,-3.114495126
8.32,8,-8,-3.789358025,-2.857218976,-3.157475679,-3.111547127
8.33,8,-8,-3.786344597,-2.854881912,-3.154274154,-3.108609561
8.34,8,-8,-3.783337528,-2.852550121,-3.151080669,-3.105680004
8.35,8,-8,-3.780336796,-2.850223586,-3.147895199,-3.102758427
8.36,8,-8,-3.777342379,-2.847902292,-3.144717716,-3.099844796
8.37,8,-8,-3.774354256,-2.845586224,-3.141548196,-3.096939082
8.38,8,-8,-3.771372404,-2.843275367,-3.138386612,-3.094041252
8.39,8,-8,-3.768396803,-2.840969705,-3.135232939,-3.091151277
8.4,8,-8,-3.76542743,-2.838669223,-3.13208715,-3.088269124
8.41,8,-8,-3.762464265,-2.836373905,-3.128949222,-3.085394764
8.42,8,-8,-3.759507286,-2.834083738,-3.125819128,-3.082528166
8.43,8,-8,-3.756556471,-2.831798705,-3.122696842,-3.0796693
8.44,8,-8,-3.753611801,-2.829518792,-3.11958234,-3.076818137
8.45,8,-8,-3.750673254,-2.827243983,-3.116475596,-3.073974645
8.46,8,-8,-3.747740809,-2.824974265,-3.113376586,-3.071138796
8.47,8,-8,-3.744814446,-2.822709622,-3.110285284,-3.06831056
8.48,8,-8,-3.741894143,-2.820450039,-3.107201666,-3.065489908
8.49,8,-8,-3.738979881,-2.818195501,-3.104125706,-3.062676811
8.5,8,-8,-3.736071639,-2.815945994,-3.10105738,-3.059871239
8.51,8,-8,-3.733169397,-2.813701504,-3.097996664,-3.057073165
8.52,8,-8,-3.730273134,-2.811462015,-3.094943533,-3.054282558
8.53,8,-8,-3.727382831,-2.809227513,-3.091897962,-3.051499392
8.54,8,-8,-3.724498467,-2.806997984,-3.088859927,-3.048723638
8.55,8,-8,-3.721620022,-2.804773413,-3.085829404,-3.045955267
8.56,8,-8,-3.718747478,-2.802553786,-3.082806369,-3.043194253
8.57,8,-8,-3.715880813,-2.800339089,-3.079790797,-3.040440567
8.58,8,-8,-3.713020008,-2.798129306,-3.076782665,-3.037694181
8.59,8,-8,-3.710165045,-2.795924425,-3.073781949,-3.034955069
8.6,8,-8,-3.707315903,-2.793724431,-3.070788625,-3.032223204
8.61,8,-8,-3.704472562,-2.791529309,-3.067802668,-3.029498557
8.62,8,-8,-3.701635005,-2.789339046,-3.064824057,-3.026781104
8.63,8,-8,-3.698803212,-2.787153627,-3.061852767,-3.024070817
8.64,8,-8,-3.695977163,-2.784973039,-3.058888774,-3.021367669
8.65,8,-8,-3.69315684,-2.782797267,-3.055932055,-3.018671635
8.66,8,-8,-3.690342224,-2.780626299,-3.052982587,-3.015982688
8.67,8,-8,-3.687533296,-2.778460119,-3.050040347,-3.013300804
8.68,8,-8,-3.684730037,-2.776298715,-3.047105311,-3.010625955
8.69,8,-8,-3.681932429,-2.774142071,-3.044177457,-3.007958117
8.7,8,-8,-3.679125409,-2.771990176,-3.041256762,-3.005297264
8.71,8,-8,-3.676339919,-2.769843015,-3.038343202,-3.002643371
8.72,8,-8,-3.673560042,-2.767700574,-3.035436755,-2.999996414
8.73,8,-8,-3.670785759,-2.76556284,-3.032537399,-2.997356368
8.74,8,-8,-3.668017053,-2.763429799,-3.02964511,-2.994723208
8.75,8,-8,-3.665253905,-2.761301438,-3.156426918,-2.992096909
8.76,8,-8,-3.662496296,-2.759177744,-3.153393625,-2.989477449
8.77,8,-8,-3.659744211,-2.757058703,-3.150367602,-2.986864802
8.78,8,-8,-3.656997629,-2.754944301,-3.147348825,-2.984258945
8.79,8,-8,-3.654256534,-2.906791396,-3.144337271,-2.981659855
8.8,8,-8,-3.651520907,-2.904364765,-3.141332919,-2.979067509
8.81,8,-8,-3.648790731,-2.90194344,-3.138335745,-2.976481882
8.82,8,-8,-3.646065988,-2.899527408,-3.135345728,-2.973902953
8.83,8,-8,-3.643346661,-2.897116654,-3.132362844,-2.971330698
8.84,8,-8,-3.640632733,-2.894711164,-3.129387073,-2.968765095
8.85,8,-8,-3.637924185,-2.892310922,-3.126418392,-2.966206122
8.86,8,-8,-3.635221001,-2.889915915,-3.123456778,-2.963653756
8.87,8,-8,-3.632523163,-2.887526129,-3.12050221,-2.961107976
8.88,8,-8,-3.629830654,-2.885141548,-3.117554666,-2.958568759
8.89,8,-8,-3.627143458,-2.882762159,-3.114614124,-2.956036086
8.9,8,-8,-3.624461556,-2.880387947,-3.111680562,-2.953459933
8.91,8,-8,-3.621784933,-2.878018898,-3.108753959,-2.95094028
8.92,8,-8,-3.619113572,-2.875654999,-3.105834293,-2.948427107
8.93,8,-8,-3.616447454,-2.873296234,-3.102921542,-2.945920392
8.94,8,-8,-3.613786565,-2.87094259,-3.100015686,-2.943420115
8.95,8,-8,-3.611130887,-2.868594053,-3.097116702,-2.940926257
8.96,8,-8,-3.608480404,-2.866250609,-3.09422457,-2.938438796
8.97,8,-8,-3.605835099,-2.863912243,-3.091339268,-2.935957713
8.98,8,-8,-3.603194956,-2.861578943,-3.088460775,-2.93348299
8.99,8,-8,-3.600543137,-2.859250693,-3.085589071,-2.931014605
9,8,-8,-3.597911949,-2.856927481,-3.082724133,-2.928552541
9.01,8,-8,-3.59528586,-2.854609293,-3.079865941,-2.926096778
9.02,8,-8,-3.592664856,-2.852296114,-3.077014475,-2.923646458
9.03,8,-8,-3.590048921,-2.849987931,-3.074169714,-2.921200519
9.04,8,-8,-3.587438038,-2.84768473,-3.071331636,-2.918760703
9.05,8,-8,-3.584832192,-2.845386499,-3.068500221,-2.916326988
9.06,8,-8,-3.582231368,-2.843093222,-3.065675449,-2.913899351
9.07,8,-8,-3.579635549,-2.840804888,-3.062857299,-2.911477771
9.08,8,-8,-3.577044721,-2.838521481,-3.060045751,-2.909062225
9.09,8,-8,-3.574458867,-2.836242989,-3.057240785,-2.906652691
9.1,8,-8,-3.571877973,-2.833969399,-3.054442379,-2.904249147
9.11,8,-8,-3.569302023,-2.831700696,-3.051650515,-2.901851572
9.12,8,-8,-3.566731002,-2.829436868,-3.048865171,-2.899459943
9.13,8,-8,-3.564164895,-2.827177901,-3.046086328,-2.897074239
9.14,8,-8,-3.561603687,-2.824923782,-3.043313966,-2.894694438
9.15,8,-8,-3.559047362,-2.822674498,-3.040548065,-2.89232052
9.16,8,-8,-3.556495907,-2.820430036,-3.037788605,-2.889952463
9.17,8,-8,-3.553949305,-2.818190382,-3.035035567,-2.887590246
9.18,8,-8,-3.551407543,-2.815955523,-3.03228893,-2.885233847
9.19,8,-8,-3.548870605,-2.813725447,-3.029548674,-2.882883246
9.2,8,-8,-3.546338477,-2.81150014,-3.026814782,-2.880538421
9.21,8,-8,-3.543811144,-2.80927959,-3.024087232,-2.878199353
9.22,8,-8,-3.541288592,-2.807063783,-3.021366006,-2.87586602
9.23,8,-8,-3.538770806,-2.804852706,-3.018651084,-2.873538402
9.24,8,-8,-3.536257771,-2.802646347,-3.015942446,-2.871216479
9.25,8,-8,-3.533749474,-2.800444693,-3.013240075,-2.868900229
9.26,8,-8,-3.5312459,-2.798247731,-3.01054395,-2.866589633
9.27,8,-8,-3.528747035,-2.796055454,-3.007854052,-2.864284671
9.28,8,-8,-3.526252865,-2.793867837,-3.005170362,-2.861985322
9.29,8,-8,-3.523763375,-2.791684869,-3.002492862,-2.859691567
9.3,8,-8,-3.521278552,-2.789506548,-2.999821533,-2.857403385
9.31,8,-8,-3.518798382,-2.787332855,-2.997156355,-2.855120758
9.32,8,-8,-3.51632285,-2.785163779,-2.99449731,-2.852843664
9.33,8,-8,-3.513851943,-2.782999306,-2.99184438,-2.850572086
9.34,8,-8,-3.511385647,-2.780839424,-2.989197545,-2.848306003
9.35,8,-8,-3.508923948,-2.77868412,-2.986556788,-2.846045395
9.36,8,-8,-3.506466834,-2.776533383,-2.983922088,-2.843790244
9.37,8,-8,-3.504014289,-2.7743872,-2.98129343,-2.841540531
9.38,8,-8,-3.5015663,-2.772245559,-2.978670793,-2.839296236
9.39,8,-8,-3.499122855,-2.770108446,-2.976054159,-2.83705734
9.4,8,-8,-3.496683939,-2.76797585,-2.973443511,-2.834823825
9.41,8,-8,-3.49424954,-2.76584776,-2.97083883,-2.832595671
9.42,8,-8,-3.491819643,-2.763724161,-2.968240098,-2.830372861
9.43,8,-8,-3.489394236,-2.761605043,-2.965647297,-2.828155375
9.44,8,-8,-3.486973305,-2.759490416,-2.96306041,-2.825943195
9.45,8,-8,-3.484556837,-2.7573802,-2.960479417,-2.823736302
9.46,8,-8,-3.48214482,-2.755274451,-2.957904301,-2.821534679
9.47,8,-8,-3.47973724,-2.753173134,-2.955335046,-2.819338307
9.48,8,-8,-3.477334083,-2.751077456,-2.952771632,-2.817147168
9.49,8,-8,-3.474935339,-2.748983748,-2.950214042,-2.814961243
