grilla,L,alfa,MV,alfa.GA,alfa.LN,alfa.LC
1.5701,3,-8,-20,-7.406792022,-5.112922408,-20
1.5801,3,-8,-20,-7.396281426,-5.109903215,-20
1.5901,3,-8,-20,-7.385549307,-5.106841034,-20
1.6001,3,-8,-20,-7.374600103,-4.959957128,-20
1.6101,3,-8,-20,-7.363438261,-4.957112384,-20
1.6201,3,-8,-20,-7.352068225,-4.954230548,-20
1.6301,3,-8,-20,-7.340494438,-4.951312362,-20
1.6401,3,-8,-20,-7.328721344,-4.948358557,-20
1.6501,3,-8,-20,-7.31675338,-4.945369847,-20
1.6601,3,-8,-20,-7.304594979,-4.942346935,-20
1.6701,3,-8,-20,-7.292250565,-4.939290511,-20
1.6801,3,-8,-20,-7.279724555,-4.93620125,-20
1.6901,3,-8,-20,-7.267021354,-4.933079818,-20
1.7001,3,-8,-20,-7.254145354,-4.929926868,-20
1.7101,3,-8,-20,-7.241100935,-4.92674304,-20
1.7201,3,-8,-20,-7.227892458,-4.923528964,-20
1.7301,3,-8,-20,-7.069067928,-4.92028526,-20
1.7401,3,-8,-20,-7.056432585,-4.917012536,-20
1.7501,3,-8,-20,-7.043651816,-4.91371139,-20
1.7601,3,-8,-20,-7.030729559,-4.910382411,-20
1.7701,3,-8,-20,-7.017669737,-4.907026177,-20
1.7801,3,-8,-20,-7.00447625,-4.903643257,-20
1.7901,3,-8,-20,-6.991152971,-4.90023421,-20
1.8001,3,-8,-20,-6.977703755,-4.896799589,-20
1.8101,3,-8,-20,-6.964132425,-4.893339934,-20
1.8201,3,-8,-20,-6.950442782,-4.889855779,-20
1.8301,3,-8,-20,-6.936638593,-4.886347649,-20
1.8401,3,-8,-20,-6.922723598,-4.882816062,-20
1.8501,3,-8,-20,-6.908701505,-4.879261528,-20
1.8601,3,-8,-20,-6.894575988,-4.875684546,-20
1.8701,3,-8,-20,-6.880350688,-4.872085613,-20
1.8801,3,-8,-20,-6.866029208,-4.868465213,-20
1.8901,3,-8,-20,-6.851615118,-4.864823828,-20
1.9001,3,-8,-20,-6.837111947,-4.734757106,-20
1.9101,3,-8,-20,-6.822523186,-4.731411119,-20
1.9201,3,-8,-20,-6.807852286,-4.728046916,-20
1.9301,3,-8,-20,-6.793102656,-4.724664906,-20
1.9401,3,-8,-20,-6.778277662,-4.72126549,-20
1.9501,3,-8,-20,-6.763380629,-4.717849065,-20
1.9601,3,-8,-20,-6.748414835,-4.71441602,-20
1.9701,3,-8,-20,-6.733383515,-4.71096674,-20
1.9801,3,-8,-20,-6.718289856,-4.707501605,-20
1.9901,3,-8,-20,-6.824474928,-4.70402099,-20
2.0001,3,-8,-20,-6.808330111,-4.700525263,-20
2.0101,3,-8,-20,-6.792133835,-4.697014788,-20
2.0201,3,-8,-20,-6.775889304,-4.693489925,-20
2.0301,3,-8,-20,-6.759599661,-4.689951027,-20
2.0401,3,-8,-20,-6.743267998,-4.686398444,-20
2.0501,3,-8,-20,-6.726897349,-4.68283252,-20
2.0601,3,-8,-20,-6.710490689,-4.679253596,-20
2.0701,3,-8,-20,-6.69405094,-4.675662007,-20
2.0801,3,-8,-20,-6.677580965,-4.672058085,-20
2.0901,3,-8,-20,-6.66108357,-4.668442156,-20
2.1001,3,-8,-20,-6.644561504,-4.664814542,-20
2.1101,3,-8,-20,-6.62801746,-4.661175563,-20
2.1201,3,-8,-20,-6.611454073,-4.657525531,-20
2.1301,3,-8,-20,-6.594873921,-4.653864758,-20
2.1401,3,-8,-20,-6.578279526,-4.650193549,-20
2.1501,3,-8,-20,-6.561673354,-4.646512207,-20
2.1601,3,-8,-20,-6.545057814,-4.642821029,-20
2.1701,3,-8,-20,-6.528435261,-4.63912031,-20
2.1801,3,-8,-20,-6.511807994,-4.63541034,-20
2.1901,3,-8,-20,-6.495178259,-4.631691408,-20
2.2001,3,-8,-20,-6.478548246,-4.627963795,-20
2.2101,3,-8,-20,-6.446960895,-4.597458985,-20
2.2201,3,-8,-20,-6.415556152,-4.567044297,-20
2.2301,3,-8,-20,-6.38454481,-4.537096428,-20
2.2401,3,-8,-20,-6.353920458,-4.618955261,-20
2.2501,3,-8,-20,-6.323676801,-4.588823614,-20
2.2601,3,-8,-20,-6.293807654,-4.559148929,-20
2.2701,3,-8,-20,-6.364345716,-4.529921236,-20
2.2801,3,-8,-20,-6.333985289,-4.501130838,-20
2.2901,3,-8,-20,-6.304000554,-4.584266115,-20
2.3001,3,-8,-20,-6.274385396,-4.555267609,-20
2.3101,3,-8,-20,-6.245133809,-4.526698006,-20
2.3201,3,-8,-20,-6.216239901,-4.498548145,-20
2.3301,3,-8,-20,-6.187697886,-4.470809114,-20
2.3401,3,-8,-20,-6.257609927,-4.44347224,-20
2.3501,3,-8,-20,-6.228571667,-4.527346539,-20
2.3601,3,-8,-20,-6.199886849,-4.499781127,-20
2.3701,3,-8,-20,-6.171549753,-4.472610987,-20
2.3801,3,-8,-20,-6.143554769,-4.445827899,-20
2.3901,3,-8,-20,-6.115896394,-4.419423859,-20
2.4001,3,-8,-20,-6.088569227,-4.504770947,-19.9210471
2.4101,3,-8,-20,-6.06156815,-4.47811917,-19.73878585
2.4201,3,-8,-20,-6.03490096,-4.451840079,-19.55960583
2.4301,3,-8,-20,-6.102720441,-4.425926791,-19.38344096
2.4401,3,-8,-20,-6.075548954,-4.400371749,-19.21021991
2.4501,3,-8,-20,-6.048704565,-4.375166966,-19.03987407
2.4601,3,-8,-20,-6.022176188,-4.462196062,-18.87233686
2.4701,3,-8,-20,-5.995960972,-4.436008306,-18.70754363
2.4801,3,-8,-20,-5.970049527,-4.410883099,-18.54543161
2.4901,3,-8,-20,-5.944447829,-4.386092159,-18.38593985
2.5001,3,-8,-19.98923708,-5.919145998,-4.361652309,-18.22900914
2.5101,3,-8,-19.68767924,-5.985964556,-4.449635942,-18.07458199
2.5201,3,-8,-19.40740605,-5.960173122,-4.424907069,-17.92260253
2.5301,3,-8,-19.13611612,-5.934674592,-4.400506547,-17.77301648
2.5401,3,-8,-18.87231361,-5.909482695,-4.376429181,-17.6257711
2.5501,3,-8,-18.61668,-5.884575682,-4.352667483,-17.48081513
2.5601,3,-8,-18.36737724,-5.859951387,-4.329218004,-17.33804873
2.5701,3,-8,-18.12545083,-5.835608081,-4.306066612,-17.19752346
2.5801,3,-8,-17.89017292,-5.811543607,-4.394636641,-17.05914221
2.5901,3,-8,-17.66126877,-5.78775848,-4.37120256,-16.92285917
2.6001,3,-8,-17.43846329,-5.764247181,-4.348067272,-16.78862977
2.6101,3,-8,-17.22147707,-5.828814764,-4.32522806,-16.65641065
2.6201,3,-8,-17.01089512,-5.804827381,-4.302677745,-16.52615964
2.6301,3,-8,-16.80536309,-5.781110404,-4.280413031,-16.39783568
2.6401,3,-8,-16.60512668,-5.757661187,-4.370293299,-16.27139881
2.6501,3,-8,-16.4100095,-5.734475702,-4.347728114,-16.14681014
2.6601,3,-8,-16.21966225,-5.711549547,-4.325445699,-16.02403179
2.6701,3,-8,-16.03415558,-5.688882269,-4.303440475,-15.90302688
2.6801,3,-8,-15.85322284,-5.666460423,-4.281707083,-15.78375949
2.6901,3,-8,-15.67670502,-5.644310982,-4.26024126,-15.66619462
2.7001,3,-8,-15.50445004,-5.622361636,-4.239037141,-15.55029818
2.7101,3,-8,-15.33631195,-5.685030137,-4.329774809,-15.43603694
2.7201,3,-8,-15.17215183,-5.662673625,-4.308265434,-15.32337854
2.7301,3,-8,-15.01183623,-5.64053835,-4.287015808,-15.2123414
2.7401,3,-8,-14.85523651,-5.618653225,-4.266022087,-15.10279477
2.7501,3,-8,-14.70222979,-5.597009147,-4.245279699,-14.99475865
2.7601,3,-8,-14.55269759,-5.575583346,-4.224784177,-14.88820377
2.7701,3,-8,-14.4065259,-5.554402196,-4.204531156,-14.78308264
2.7801,3,-8,-14.26360575,-5.533445781,-4.296266342,-14.67940676
2.7901,3,-8,-14.1238327,-5.512725812,-4.27570258,-14.5771286
2.8001,3,-8,-13.98710733,-5.493441231,-4.255380285,-14.47622166
2.8101,3,-8,-13.85333435,-5.471942718,-4.235299652,-14.37666006
2.8201,3,-8,-13.72242407,-5.451878038,-4.215446678,-14.27841858
2.8301,3,-8,-13.59429037,-5.511782466,-4.195822644,-14.18147259
2.8401,3,-8,-13.46885106,-5.491288665,-4.176423886,-14.08579803
2.8501,3,-8,-13.34602728,-5.471015347,-4.26929389,-13.99137144
2.8601,3,-8,-13.22574205,-5.450957257,-4.249581101,-13.89816988
2.8701,3,-8,-13.10792105,-5.43111367,-4.230092889,-13.80617099
2.8801,3,-8,-12.99249164,-5.411458576,-4.210825392,-13.71535288
2.8901,3,-8,-12.87940276,-5.392043503,-4.191779165,-13.62569454
2.9001,3,-8,-12.76854663,-5.37282489,-4.172939345,-13.53717443
2.9101,3,-8,-12.65985859,-5.35381613,-4.154310676,-13.44977252
2.9201,3,-8,-12.55331438,-5.334997649,-4.135888882,-13.36346891
2.9301,3,-8,-12.44883498,-5.316374062,-4.229505942,-13.27824412
2.9401,3,-8,-12.34636347,-5.297929248,-4.210769762,-13.19407915
2.9501,3,-8,-12.24584498,-5.355650345,-4.192239638,-13.1109554
2.9601,3,-8,-12.14722677,-5.336818619,-4.173918299,-13.0288547
2.9701,3,-8,-12.05045744,-5.318202312,-4.155787297,-12.94775927
2.9801,3,-8,-11.95548692,-5.299750928,-4.137852955,-12.86765176
2.9901,3,-8,-11.86226645,-5.281484224,-4.120112442,-12.78851517
3.0001,3,-8,-11.77074881,-5.26342155,-4.102562307,-12.71033288
3.0101,3,-8,-11.68088834,-5.24554592,-4.085201103,-12.63308864
3.0201,3,-8,-11.59264128,-5.227852743,-4.179227853,-12.55676656
3.0301,3,-8,-11.5060336,-5.210340656,-4.161548982,-12.48135109
3.0401,3,-8,-11.42082773,-5.193007218,-4.144060211,-12.40682701
3.0501,3,-8,-11.33717599,-5.175850034,-4.126756375,-12.33317942
3.0601,3,-8,-11.2550108,-5.158869368,-4.109633717,-12.26039377
3.0701,3,-8,-11.17426384,-5.142058198,-4.092689053,-12.18844968
3.0801,3,-8,-11.09487936,-5.125416236,-4.07592707,-12.11733844
3.0901,3,-8,-11.0168202,-5.180447702,-4.059324348,-12.04704809
3.1001,3,-8,-10.94006288,-5.163428261,-4.154418805,-11.97756519
3.1101,3,-8,-10.86458771,-5.146576353,-4.137530783,-11.90892659
3.1201,3,-8,-10.79037121,-5.12990497,-4.120777883,-11.8410194
3.1301,3,-8,-10.71738429,-5.113401343,-4.104214111,-11.773881
3.1401,3,-8,-10.6454177,-5.097062946,-4.087820975,-11.70749902
3.1501,3,-8,-10.57496238,-5.080891846,-4.071586555,-11.64186137
3.1601,3,-8,-10.50548228,-5.064874233,-4.055523709,-11.57695618
3.1701,3,-8,-10.43712533,-5.049003185,-4.039615478,-11.51277183
3.1801,3,-8,-10.36997694,-5.033319473,-4.023863378,-11.44929696
3.1901,3,-8,-10.30356855,-5.017774502,-4.008261068,-11.3865204
3.2001,3,-8,-10.23835919,-5.002381969,-4.103641661,-11.32443125
3.2101,3,-8,-10.17414624,-4.987142024,-4.087751185,-11.2630188
3.2201,3,-8,-10.11096713,-4.972049828,-4.07200823,-11.20227257
3.2301,3,-8,-10.04872663,-4.95710457,-4.056421842,-11.14218229
3.2401,3,-8,-9.987430697,-5.009767609,-4.040983073,-11.08273789
3.2501,3,-8,-9.927059914,-4.994486855,-4.025692254,-11.02392952
3.2601,3,-8,-9.86759758,-4.979357357,-4.010548388,-10.96574751
3.2701,3,-8,-9.808920113,-4.964365502,-3.99555001,-10.908198
3.2801,3,-8,-9.751131102,-4.949525114,-3.980694124,-10.85120363
3.2901,3,-8,-9.694379292,-4.934828277,-3.965979835,-10.79485361
3.3001,3,-8,-9.63832261,-4.920273119,-4.06186953,-10.73908994
3.3101,3,-8,-9.583074839,-4.905858254,-4.046861302,-10.6839047
3.3201,3,-8,-9.528619009,-4.891580762,-4.031996255,-10.62929002
3.3301,3,-8,-9.474938402,-4.877439476,-4.017258985,-10.57523811
3.3401,3,-8,-9.422016369,-4.863432653,-4.00266573,-10.52174118
3.3501,3,-8,-9.369835753,-4.849558579,-3.988207538,-10.46879146
3.3601,3,-8,-9.318379084,-4.835831333,-3.973882486,-10.41638137
3.3701,3,-8,-9.267630433,-4.822202135,-3.959688685,-10.36450249
3.3801,3,-8,-9.218113079,-4.808716189,-3.945624652,-10.31314757
3.3901,3,-8,-9.168252526,-4.795356383,-3.931689197,-10.26230847
3.4001,3,-8,-9.119526289,-4.782121242,-3.91787646,-10.21197721
3.4101,3,-8,-9.071487585,-4.769009539,-4.014051759,-10.16214568
3.4201,3,-8,-9.024087445,-4.818962828,-3.999951892,-10.11280563
3.4301,3,-8,-8.977309695,-4.805552799,-3.985982499,-10.06399872
3.4401,3,-8,-8.931186836,-4.792267872,-3.97213798,-10.01561639
3.4501,3,-8,-8.885790537,-4.779104766,-3.958416525,-9.967722757
3.4601,3,-8,-8.84083035,-4.76606679,-3.944816454,-9.920300773
3.4701,3,-8,-8.796435852,-4.753147586,-3.931336369,-9.873339958
3.4801,3,-8,-8.752546512,-4.740347896,-3.917975332,-9.826833991
3.4901,3,-8,-8.709313897,-4.727667946,-3.904731682,-9.780776685
3.5001,3,-8,-8.666629571,-4.715091972,-3.891603031,-9.735161985
3.5101,3,-8,-8.624482396,-4.702642906,-3.878586305,-9.689983977
3.5201,3,-8,-8.5831962,-4.690302749,-3.975255801,-9.64523689
3.5301,3,-8,-8.541792902,-4.678074148,-3.961961291,-9.600915096
3.5401,3,-8,-8.501179674,-4.665955716,-3.948780777,-9.557013122
3.5501,3,-8,-8.461087698,-4.653946081,-3.935715053,-9.513525654
3.5601,3,-8,-8.421531431,-4.642043883,-3.922761723,-9.470397545
3.5701,3,-8,-8.382384052,-4.630247785,-3.909915903,-9.427723821
3.5801,3,-8,-8.343751451,-4.618556476,-3.897179153,-9.385449697
3.5901,3,-8,-8.305593199,-4.60696868,-3.884550087,-9.343555618
3.6001,3,-8,-8.267836115,-4.59548315,-3.872026341,-9.30204683
3.6101,3,-8,-8.230561619,-4.584098996,-3.85960692,-9.260919308
3.6201,3,-8,-8.193726938,-4.631839,-3.847290357,-9.220168064
3.6301,3,-8,-8.157333724,-4.620185245,-3.835074678,-9.179788194
3.6401,3,-8,-8.121357969,-4.608641083,-3.932075353,-9.139774879
3.6501,3,-8,-8.085799278,-4.597201012,-3.919595299,-9.100123385
3.6601,3,-8,-8.050650205,-4.585856142,-3.90721769,-9.060829055
3.6701,3,-8,-8.015903438,-4.574611405,-3.894941108,-9.021887318
3.6801,3,-8,-7.981551826,-4.563465052,-3.882764264,-8.983293681
3.6901,3,-8,-7.947588358,-4.552415151,-3.870685892,-8.945043732
3.7001,3,-8,-7.914006223,-4.541460531,-3.858704747,-8.907133139
3.7101,3,-8,-7.880798788,-4.530600042,-3.846819606,-8.869557651
3.7201,3,-8,-7.847959114,-4.51983255,-3.835029268,-8.8323131
3.7301,3,-8,-7.815481636,-4.509156935,-3.823332552,-8.795395401
3.7401,3,-8,-7.7833627,-4.498572096,-3.811728294,-8.758800554
3.7501,3,-8,-7.751597687,-4.488076948,-3.800215355,-8.722524648
3.7601,3,-8,-7.720178044,-4.477677304,-3.788792611,-8.686563863
3.7701,3,-8,-7.689098089,-4.467354872,-3.886007248,-8.650914479
3.7801,3,-8,-7.658352255,-4.457120417,-3.874325639,-8.615560436
3.7901,3,-8,-7.62793511,-4.446971835,-3.86274166,-8.580518985
3.8001,3,-8,-7.597841322,-4.436909573,-3.851247785,-8.545777202
3.8101,3,-8,-7.568065675,-4.426933368,-3.839842827,-8.511331511
3.8201,3,-8,-7.538603067,-4.41703462,-3.828522409,-8.477176616
3.8301,3,-8,-7.50944851,-4.40721944,-3.817295117,-8.443308763
3.8401,3,-8,-7.480597099,-4.397483477,-3.806151552,-8.409725899
3.8501,3,-8,-7.45204405,-4.443411527,-3.795092201,-8.376424595
3.8601,3,-8,-7.423784682,-4.433446054,-3.784113994,-8.343401477
3.8701,3,-8,-7.395814373,-4.423562267,-3.773219467,-8.310653225
3.8801,3,-8,-7.368128647,-4.413759165,-3.762406979,-8.278176567
3.8901,3,-8,-7.340723085,-4.404035802,-3.751676501,-8.245968283
3.9001,3,-8,-7.313593367,-4.394391325,-3.741023463,-8.214025203
3.9101,3,-8,-7.286735272,-4.384827891,-3.730450177,-8.182344203
3.9201,3,-8,-7.26014465,-4.375335695,-3.827463052,-8.150922208
3.9301,3,-8,-7.233817429,-4.36591349,-3.816652907,-8.119756189
3.9401,3,-8,-7.207749633,-4.356584179,-3.805922375,-8.088843165
3.9501,3,-8,-7.181937352,-4.347340378,-3.795270555,-8.058180197
3.9601,3,-8,-7.156376764,-4.338130129,-3.784696583,-8.02776439
3.9701,3,-8,-7.131064115,-4.32901255,-3.77419965,-7.997592895
3.9801,3,-8,-7.105995724,-4.319966711,-3.763779023,-7.967662902
3.9901,3,-8,-7.081167986,-4.310991739,-3.753434065,-7.937971646
4.0001,3,-8,-7.056577366,-4.302086762,-3.743164267,-7.9085164
4.0101,3,-8,-7.032220392,-4.293253929,-3.732961445,-7.87928533
4.0201,3,-8,-7.008093657,-4.284487769,-3.722835749,-7.850294437
4.0301,3,-8,-6.984193832,-4.275789466,-3.712781698,-7.821531614
4.0401,3,-8,-6.960517642,-4.267158246,-3.702798614,-7.792994289
4.0501,3,-8,-6.937061869,-4.258593341,-3.692884859,-7.764679932
4.0601,3,-8,-6.913823367,-4.250093989,-3.683041492,-7.736586044
4.0701,3,-8,-6.890799042,-4.241659436,-3.780153304,-7.708710167
4.0801,3,-8,-6.867985862,-4.233288933,-3.770086988,-7.681049875
4.0901,3,-8,-6.845380843,-4.224981736,-3.760090036,-7.653602778
4.1001,3,-8,-6.822981076,-4.216737106,-3.750162454,-7.626366522
4.1101,3,-8,-6.800783677,-4.208554309,-3.740303481,-7.599338783
4.1201,3,-8,-6.778785839,-4.253125754,-3.730512364,-7.572517274
4.1301,3,-8,-6.756984793,-4.244737849,-3.720788795,-7.545899736
