alfa5
0.037636978695325576
0.052161948057538265
0.0618585591900164
0.06953788180476797
0.07605250466035919
0.08179155283807327
0.08696967080061656
0.09171946319883302
0.09612933971527148
0.10026157987710821
0.10416192484975695
0.10786508764376138
0.11139811718580181
0.11478255431641998
0.11803586950123864
0.12117245381838906
0.12420432144734649
0.12714161977548546
0.12999300762593202
0.13276594088270793
0.13546689170358484
0.13810151920365943
0.1406748040798017
0.14319115603673147
0.14565450041824723
0.14806834874273034
0.15043585663963732
0.1527598718222463
0.1550429741059858
0.15728750902093863
0.1594956162239031
0.16166925365690046
0.16381021820232375
0.1659201634338271
0.16800061494495164
0.1700529836459695
0.17207857734735543
0.17407861089111834
0.1760542150455527
0.17800644434225282
0.17993628400453288
0.18184465609223244
0.18373242496812472
0.18560040217489243
0.18744935079820876
0.18927998938031382
0.19109299543918137
0.19288900864058775
0.19466863366384884
0.19643244279646913
0.19818097828826495
0.1999147544915476
0.20163425981055616
0.20333995848042635
0.20503229219348784
0.20671168158853429
0.20837852761685713
0.2100332127972277
0.21167610237061732
0.21330754536423274
0.21492787557338316
0.21653741246876973
0.2181364620359757
0.21972531755322056
0.22130426031281428
0.22287356029119093
0.22443347677191242
0.2259842589255963
0.22752614635033708
0.22905936957584694
0.23058415053423534
0.23210070300007493
0.23360923300215702
0.23510993920912124
0.23660301329094807
0.23808864025812754
0.23956699878015858
0.24103826148489094
0.24250259524009368
0.24396016141851692
0.24541111614760952
0.2468556105449596
0.24829379094043855
0.24972579908595086
0.25115177235362096
0.25257184392318316
0.25398614295928185
0.25539479477933513
0.2567979210125659
0.25819563975075926
0.2595880656912643
0.2609753102727194
0.26235748180394797
0.2637346855864364
0.2651070240307806
0.266474596767457
0.26783750075225216
0.2691958303666608
0.27054967751354075
0.27189913170829577
0.273244280165837
0.2745852078835593
0.2759219977205516
0.2772547304732484
0.27858348494771373
0.2799083380287392
0.281229364745925
0.2825466383369027
0.28386023030784874
0.28517021049142893
0.28647664710230525
0.28777960679032855
0.2890791546915335
0.29037535447704577
0.29166826840000387
0.29295795734059343
0.29424448084928523
0.29552789718836353
0.29680826337182653
