alfa1.5,alfa3,alfa5,alfa8
0.012136673411716682,0.02879506273529945,0.037636978695325576,0.04346523804178434
0.016972987446667673,0.040026519111440235,0.052161948057538265,0.060126575460440895
0.020249556907252348,0.04756107454077552,0.0618585591900164,0.07121508338357536
0.022871892871190097,0.05354889629873347,0.06953788180476797,0.07997743888421008
0.025115613585136913,0.05864292140462913,0.07605250466035919,0.08739756506853448
0.02710681148392309,0.06314139829140533,0.08179155283807327,0.09392428653395284
0.028915168726575673,0.06720894915889823,0.08696967080061656,0.09980507344366307
0.030583799837507596,0.0709473300330226,0.09171946319883302,0.10519275557291881
0.032141487528783805,0.0744244145878716,0.09612933971527148,0.11018919583324074
0.033608530736918954,0.07768803529884523,0.10026157987710821,0.11486613138457759
0.034999853157019624,0.08077333542693928,0.10416192484975695,0.11927623677800313
0.03632679075872365,0.08370699396055159,0.10786508764376138,0.12345947798679915
0.03759818406079867,0.08650980580767181,0.11139811718580181,0.12744699085758132
0.038821078724384714,0.08919833588122307,0.11478255431641998,0.13126356630552893
0.04000119308596046,0.09178602240138174,0.11803586950123864,0.1349293072628459
0.04114324064111842,0.09428393756549623,0.12117245381838906,0.13846077059899842
0.042251158792828356,0.09670132689206373,0.12420432144734649,0.14187177648081245
0.04332827505489566,0.09904600094418922,0.12714161977548546,0.1451739959996767
0.044377430356101796,0.10132462583827205,0.12999300762593202,0.14837738682036897
0.045401072204940454,0.10354294266806754,0.13276594088270793,0.1514905221270399
0.046401326228067155,0.10570593593946596,0.13546689170358484,0.15452084305382402
0.047380051898145946,0.10781796473960556,0.13810151920365943,0.1574748552099546
0.04833888650837666,0.1098828662116246,0.1406748040798017,0.16035828366946547
0.04927928027792133,0.11190403813707812,0.14319115603673147,0.16317619663518018
0.05020252467349717,0.11388450554247316,0.14565450041824723,0.16593310515463944
0.05110977547800062,0.11582697493830175,0.14806834874273034,0.16863304430141762
0.052002071745755864,0.11773387887601293,0.15043585663963732,0.17127963984971695
0.05288035150355491,0.11960741284705081,0.1527598718222463,0.17387616347755053
0.053745464852821036,0.12144956606750713,0.1550429741059858,0.17642557881267149
0.05459818497813626,0.1232621473381499,0.15728750902093863,0.17893058010462326
0.05543921745553119,0.12504680690601805,0.1594956162239031,0.18139362491093264
0.05626920816967108,0.12680505505523448,0.16166925365690046,0.1838169618877208
0.05708875008493377,0.12853827800360232,0.16381021820232375,0.18620265454846485
0.05789838906609018,0.1302477515654742,0.1659201634338271,0.18855260168062868
0.05869862890608926,0.1319346529514127,0.16800061494495164,0.19086855497502567
0.05948993568858167,0.13360007100484325,0.1700529836459695,0.19315213431739678
0.060272741589287304,0.13524501512051512,0.17207857734735543,0.1954048411087004
0.0610474482016401,0.13687042304564462,0.17407861089111834,0.19762806991477766
0.06181442945722569,0.1384771677295101,0.1760542150455527,0.19982311869347685
0.0625740341995306,0.14006606335904467,0.17800644434225282,0.2019911978050491
0.0633265884598156,0.14163787069514094,0.17993628400453288,0.20413343797743894
0.06407239747602789,0.14319330180580597,0.18184465609223244,0.2062508973702808
0.06481174748920426,0.14473302427710785,0.18373242496812472,0.20834456785866315
0.06554490734650303,0.14625766497036005,0.18560040217489243,0.2104153806390182
0.0662721299356098,0.14776781338366302,0.18744935079820876,0.21246421124404097
0.06699365347161522,0.1492640246673496,0.18927998938031382,0.21449188404071284
0.06770970265442107,0.1507468223357319,0.19109299543918137,0.21649917627480839
0.06842048971218263,0.15221670071156027,0.19288900864058775,0.21848682171630704
0.06912621534415381,0.15367412713457018,0.19466863366384884,0.22045551395260155
0.0698270695744913,0.15511954396124367,0.19643244279646913,0.22240590937003796
0.07052323252704275,0.15655337037931183,0.19818097828826495,0.22433862985893943
