L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.BFGS.GA,tiempo.BFGS.LN,tiempo.LC,b.GA,b.LN
3,-1.5,25,-1.566481299,-1.462938212,-1.534759201,-1.620554495,1.89,1,0,0.038132102,0.343188918
3,-1.5,25,-4.310536365,-4.117877672,-2.764311265,-4.003083482,1.13,2.98,0,0.282850112,0.565700224
3,-1.5,25,-1.488642528,-1.455656478,-1.453790897,-1.552431538,1.77,1.28,0,0.087482839,0.481155613
3,-1.5,25,-1.163608559,-1.141455697,-1.154177328,-1.175665244,2.69,4.76,0,0.065329263,0.195987788
3,-1.5,25,-1.770330687,-2.473806598,-1.620992746,-2.005788998,1.13,2.27,0,0.180052682,0.742717313
3,-1.5,25,-1.599234391,-1.480394085,-1.561021121,-1.526873856,1.24,1.08,0,0.068875825,0.413254952
3,-1.5,25,-1.478585064,-1.389180254,-1.428783325,-1.527455904,4.29,1.26,0,0.046473088,0.511203963
3,-1.5,25,-2.349844072,-2.116702822,-2.19374401,-2.325938841,1.5,0.99,0,0.080733678,0.403668389
3,-1.5,25,-1.434443118,-1.414733452,-1.444772329,-1.431550387,1.23,1.31,0,0.068981295,0.206943886
3,-1.5,25,-1.184772187,-1.178180863,-1.162710036,-1.178327135,2.06,8.88,0,0.093683679,0.655785753
3,-1.5,25,-1.550073901,-1.475956297,-1.483773253,-1.565864548,1.66,1.26,0,0.055424608,0.554246085
3,-1.5,25,-1.299641739,-1.283151714,-1.267906807,-1.345010071,2.39,1.42,0,0.056232812,0.618560933
3,-1.5,25,-1.641013006,-1.475681554,-1.595264051,-1.909549652,5.52,2.78,0,0.014515808,0.188705501
3,-1.5,25,-1.463273186,-1.521028326,-1.412963011,-1.569808877,1.7,2.51,0,0.103103621,0.721725345
3,-1.5,25,-1.14155663,-1.143782827,-1.126752695,-1.162208037,2.51,2.11,0,0.050930343,0.76395515
3,-1.5,25,-2.25455418,-2.081801279,-1.961549782,-2.510606265,1.83,1.87,0,0.085489046,0.555678796
3,-1.5,25,-1.187295149,-1.184985563,-1.175988517,-1.207138691,2.37,1.71,0,0.08170466,0.408523299
3,-1.5,25,-1.348001773,-1.278639368,-1.340565011,-1.40455311,2.48,1.64,0,0.051676916,0.258384578
3,-1.5,25,-20,-6.447233613,-4.651238704,-18.08788655,2.3,2.18,0,0.305963451,0.509939085
3,-1.5,25,-2.541077048,-2.375641955,-2.542807991,-2.557859961,2.08,1.17,0,0.03387212,0.203232722
3,-1.5,25,-1.685435357,-1.661867867,-1.572425939,-1.796192209,2.01,1.86,0,0.106892718,0.605725402
3,-1.5,25,-1.430728069,-1.409227556,-1.374446228,-1.453340433,1.64,1.86,0,0.114017249,0.627094869
3,-1.5,25,-1.662294131,-1.863733136,-1.576434688,-1.72766659,1.05,1.85,0,0.202967583,0.811870333
3,-1.5,25,-2.005712844,-2.099247493,-1.789583935,-2.212708733,1.71,2.13,0,0.145385325,0.605772188
3,-1.5,25,-2.504258387,-2.741867569,-1.997963259,-2.735968379,1.39,1.91,0,0.259531415,0.657479584
3,-1.5,25,-1.604547984,-1.481337943,-1.562205678,-1.725068162,2.53,1.57,0,0.072955825,0.291823299
3,-1.5,25,-1.843566486,-1.746661667,-1.732693936,-1.997951835,4.22,1.85,0,0.061977748,0.495821985
3,-1.5,25,-1.737107854,-1.847162021,-1.855669068,-1.807484458,2.2,1.56,0,0.03002765,0.420387102
3,-1.5,25,-1.407339569,-1.307859845,-1.372669903,-1.497654947,4.51,1,0,0.039405359,0.394053589
3,-1.5,25,-2.096811662,-1.913647069,-1.933276361,-2.291948207,2.41,1.35,0,0.025699016,0.488281303
3,-1.5,25,-1.320420389,-1.290107727,-1.288132404,-1.346722939,2.11,1.45,0,0.064468256,0.580214306
3,-1.5,25,-2.165563155,-1.909811371,-2.118919857,-2.395809998,2.28,2.54,0,0.093851102,0.140776654
3,-1.5,25,-1.791433575,-1.784629334,-1.805255136,-1.893827717,1.98,1.77,0,0.052275093,0.54888848
3,-1.5,25,-1.364359821,-1.305317965,-1.335482228,-1.415516439,2.64,1.42,0,0.04545616,0.500017762
3,-1.5,25,-3.061038813,-2.991316034,-3.066931021,-3.181730217,2.19,1.55,0,0.018849545,0.226194539
3,-1.5,25,-1.807439446,-1.662105358,-1.751388706,-1.980393847,2.46,1.44,0,0.022945104,0.298286354
3,-1.5,25,-1.385565439,-1.483594602,-1.349546205,-1.422204447,1.17,1.23,0,0.164485706,0.76759996
3,-1.5,25,-1.272152123,-1.286029657,-1.254195522,-1.309590081,2,1.56,0,0.070152635,0.350763175
3,-1.5,25,-1.336852721,-1.390354084,-1.29396376,-1.43622312,1.4,3.15,0,0.113648358,0.719772934
3,-1.5,25,-1.63167157,-1.826168605,-1.568472697,-1.627412501,1.43,1.93,0,0.199200444,0.916322041
3,-1.5,25,-1.970096748,-1.941145069,-1.780239323,-1.96522914,1.08,1.64,0,0.211482438,0.592150828
3,-1.5,25,-1.741106454,-1.826544509,-1.583550311,-1.908274247,1.44,2.03,0,0.164065347,0.679699293
3,-1.5,25,-4.522017571,-3.705744985,-3.136499834,-4.309553172,1.42,2.45,0,0.294690082,0.497289513
3,-1.5,25,-1.159036037,-1.173479836,-1.150786719,-1.178328862,2.33,1.35,0,0.085831205,0.343324818
3,-1.5,25,-1.434923797,-1.58146528,-1.405606501,-1.53770295,1.32,2.08,0,0.168986024,0.7097413
3,-1.5,25,-2.591150418,-2.915562752,-2.196708641,-2.600042558,0.7,2,0,0.260230873,0.60720537
3,-1.5,25,-4.222934459,-3.529880748,-3.322723976,-4.187890046,2.4,2.48,0,0.070998248,0.340791592
3,-1.5,25,-1.135810987,-1.159670178,-1.129140945,-1.145969979,2.4,1.61,0,0.092777221,0.556663324
3,-1.5,25,-2.080724946,-2.408252465,-1.850854906,-2.122312747,1.2,1.65,0,0.267227885,0.668069712
3,-1.5,25,-1.894921185,-2.172627001,-1.787314865,-2.091763389,1.49,2.17,0,0.213021344,0.51480158
3,-1.5,25,-2.209240166,-2.024037667,-2.072668653,-2.300452527,1.9,1.48,0,0.15389457,0.43969877
3,-1.5,25,-1.953714423,-1.772471405,-1.875261489,-2.115806136,2.37,2.93,0,0.053334938,0.320009626
3,-1.5,25,-2.90569418,-2.666318877,-2.445748397,-3.147200323,2.45,1.77,0,0.021114448,0.464517855
3,-1.5,25,-1.101104723,-1.11465566,-1.093473529,-1.114821298,6.33,1.87,0,0.078811506,0.394057532
3,-1.5,25,-1.432268364,-1.370053396,-1.38521016,-1.43317472,4.79,1.42,0,0.064080727,0.576726541
3,-1.5,25,-1.967673975,-2.244788569,-1.743753684,-2.157390916,1.43,2.38,0,0.238380894,0.733479674
3,-1.5,25,-2.712991394,-2.365958046,-2.276124694,-2.865154819,1.71,1.59,0,0.168249898,0.552821094
3,-1.5,25,-2.020009111,-1.861543441,-1.812349072,-2.309862103,2.21,1.95,0,0.077680316,0.543762213
3,-1.5,25,-1.486648498,-1.452618847,-1.427609676,-1.596572962,2.2,2.37,0,0.119501757,0.597508784
3,-1.5,25,-7.599569082,-5.271516358,-2.888017588,-5.107254123,1.45,2.21,0,0.394215556,0.608218287
3,-1.5,25,-2.22159991,-2.090788643,-2.235229224,-2.253508054,1.84,1.45,0,0.033216966,0.199301798
3,-1.5,25,-2.632965302,-2.525525542,-2.212882538,-2.704532011,1.5,1.82,0,0.243310647,0.559614489
3,-1.5,25,-1.85099073,-1.715182253,-1.748568637,-1.987375467,1.7,1.61,0,0.075533495,0.453200971
3,-1.5,25,-1.079356351,-1.090324004,-1.07002422,-1.076388899,2.32,4.06,0,0.11066003,0.663960179
3,-1.5,25,-3.720013551,-3.907099966,-2.480222515,-3.397565098,1.06,2.09,0,0.400106068,0.662244527
3,-1.5,25,-3.309142595,-2.710275157,-2.65501204,-3.628934037,1.76,1.75,0,0.153486611,0.504313151
3,-1.5,25,-1.834885599,-1.690838179,-1.765807834,-1.874067531,1.54,1.11,0,0.128894903,0.418908436
3,-1.5,25,-2.027587359,-2.0519049,-1.847509904,-2.103126456,1.3,1.76,0,0.205644983,0.587557094
3,-1.5,25,-1.145009007,-1.136313784,-1.139841358,-1.159650932,2.42,9.84,0,0.07906671,0.316266839
3,-1.5,25,-1.838711644,-1.697644281,-1.872842194,-1.892152221,2.1,2.09,0,0.083669588,0.125504381
3,-1.5,25,-1.942098388,-1.879410305,-1.7747471,-1.968630302,1.65,1.72,0,0.151727821,0.568979328
3,-1.5,25,-1.282482552,-1.33288814,-1.256996934,-1.371072826,2.03,1.43,0,0.054239577,0.705114504
3,-1.5,25,-2.624835696,-2.53842295,-2.539068141,-2.879570997,3.14,1.24,0,0.023991921,0.311894969
3,-1.5,25,-2.426042373,-2.546977498,-2.000528451,-2.615320285,1.31,2.06,0,0.248868773,0.631743809
3,-1.5,25,-2.504921973,-2.984405223,-1.977556914,-2.642559112,0.84,2.45,0,0.311555409,0.73215521
3,-1.5,25,-1.46316116,-1.473129715,-1.443904217,-1.541299444,1.84,2.34,0,0.097547842,0.195095685
3,-1.5,25,-1.769004561,-1.605801544,-1.621467425,-2.042091294,2.08,1.73,0,0.068592325,0.548738602
3,-1.5,25,-1.340352918,-1.367089494,-1.295070096,-1.471707888,2.29,1.71,0,0.065672103,0.722393132
3,-1.5,25,-2.409751564,-2.300703153,-2.316971061,-2.558577282,2.09,1.14,0,0.029599631,0.355195574
3,-1.5,25,-2.432383233,-2.188445687,-2.309771292,-2.595477135,2.42,1.43,0,0.024106429,0.33749
3,-1.5,25,-5.140711591,-4.264510171,-2.762091449,-4.950097311,1.25,3.43,0,0.319328823,0.598741543
3,-1.5,25,-1.887902179,-1.748761804,-1.714581635,-2.172444104,3.1,1.88,0,0.069462613,0.538335248
3,-1.5,25,-2.481771309,-2.602094463,-2.091676424,-2.616590714,1.26,1.79,0,0.249711986,0.574337568
3,-1.5,25,-2.207398204,-1.969844796,-2.081177306,-2.392027204,1.97,1.52,0,0.055247234,0.38673064
3,-1.5,25,-1.357662423,-1.314703657,-1.345212927,-1.407948169,1.93,1.56,0,0.103758003,0.207516007
3,-1.5,25,-1.82872954,-1.641846607,-1.72203929,-2.061979825,1.97,1.58,0,0.071668662,0.453901524
3,-1.5,25,-1.174145244,-1.160561544,-1.159946249,-1.221010012,4.16,2.46,0,0.047510845,0.475108446
3,-1.5,25,-1.744915478,-2.049343387,-1.574138246,-1.977602199,1.45,3.12,0,0.16140709,0.735298967
3,-1.5,25,-1.293658647,-1.266555659,-1.276764765,-1.296164642,2.05,1.08,0,0.076559298,0.382796489
3,-1.5,25,-2.248864561,-2.328032694,-1.937901984,-2.378380399,1.36,1.68,0,0.246051108,0.601458263
3,-1.5,25,-8.636281974,-4.924042115,-4.312554902,-11.16173766,2.27,2.65,0,0.161933858,0.485801575
3,-1.5,25,-2.530741655,-2.677380864,-1.994950249,-2.768022838,1.41,1.84,0,0.246595925,0.669331796
3,-1.5,25,-2.3914517,-2.32449139,-2.113320221,-2.528987996,1.57,1.55,0,0.209379079,0.511815525
3,-1.5,25,-1.76959733,-1.635827982,-1.673524607,-1.779998759,1.92,3.04,0,0.095686735,0.526277041
3,-1.5,25,-2.711509522,-2.64448771,-2.576793195,-2.885063909,1.97,1.5,0,0.04117486,0.349986309
3,-1.5,25,-1.227384651,-1.208673251,-1.201926144,-1.258955491,2.45,1.67,0,0.048030912,0.62440186
3,-1.5,25,-1.365748963,-1.363828979,-1.33182003,-1.395724958,2.04,1.62,0,0.061855578,0.680411359
3,-1.5,25,-2.427655126,-2.678424913,-1.958626912,-2.518675736,1.13,2.16,0,0.280057455,0.710915079
3,-1.5,25,-1.314805695,-1.269287288,-1.279981293,-1.276394139,1.56,6.58,0,0.088306214,0.529837282
3,-1.5,25,-1.606318083,-1.657406066,-1.532559715,-1.598043509,1.13,3.57,0,0.163248334,0.652993337
3,-1.5,25,-2.054942956,-1.884877365,-1.841715561,-2.309106332,1.99,2.14,0,0.105937793,0.547345264
3,-1.5,25,-1.441584377,-1.378791989,-1.432077263,-1.483934266,1.92,1.61,0,0.088896343,0.222240858
3,-1.5,25,-1.806937431,-1.659285093,-1.729032775,-1.93733009,2.09,1.42,0,0.064928833,0.454501831
3,-1.5,25,-1.994929132,-2.528138236,-1.907734365,-2.114287109,0.99,1.71,0,0.265509807,0.592291109
3,-1.5,25,-1.949562452,-2.018883117,-1.732051778,-2.044396846,1.32,1.73,0,0.205575794,0.650990013
3,-1.5,25,-1.387060901,-1.31196666,-1.368800887,-1.445952103,2.93,2.34,0,0.044902947,0.179611786
3,-1.5,25,-2.108305524,-2.167033139,-2.175057832,-2.052995597,1.62,1.22,0,0.037826971,0.416096677
3,-1.5,25,-2.236455836,-2.449487097,-2.088596625,-2.34218458,1.12,1.7,0,0.274583281,0.49924233
3,-1.5,25,-2.294148834,-2.674503002,-2.003340683,-2.445375909,1.08,2.34,0,0.295871061,0.643954661
3,-1.5,25,-2.41103656,-2.749762367,-3.379618327,-2.499345589,2.09,1.82,0,0.019567815,0.234813776
3,-1.5,25,-1.735339466,-1.68272723,-1.578039704,-2.021734171,2.28,2.09,0,0.084680982,0.592766877
3,-1.5,25,-1.845940227,-2.227532504,-1.730701686,-2.027903858,1.33,2.08,0,0.211975118,0.683030937
3,-1.5,25,-1.374320559,-1.296097229,-1.358293092,-1.358104661,1.73,1.98,0,0.049238687,0.098477374
3,-1.5,25,-1.465988768,-1.66430575,-1.406263971,-1.637324923,1.65,2.1,0,0.13125097,0.787505819
3,-1.5,25,-2.75909473,-2.40005626,-2.304323554,-3.052255123,2.24,1.71,0,0.104121182,0.520605909
3,-1.5,25,-1.579757127,-1.587229841,-1.459245389,-1.818807524,2.37,1.83,0,0.104394489,0.668124729
3,-1.5,25,-3.025461689,-2.853208936,-2.9981735,-3.206457655,1.48,1.58,0,0.197500067,0.269318274
3,-1.5,25,-8.148561756,-5.361042964,-7.458953244,-9.713175111,2.53,1.8,0,0.113956095,0.179073863
3,-1.5,25,-3.2287149,-4.737089016,-3.483614344,-2.847324758,2.2,1.15,0,0.038591313,0.46309576
3,-1.5,25,-1.439917577,-1.395146089,-1.379775744,-1.598286157,3.2,1.67,0,0.056020995,0.532199453
3,-1.5,25,-1.838820372,-1.89995003,-1.695640473,-1.85490906,1.01,1.61,0,0.208383975,0.625151925
3,-1.5,25,-2.38142038,-2.220222708,-2.01973943,-2.647777151,1.9,1.83,0,0.154970032,0.581137619
3,-1.5,25,-2.729370072,-2.88020555,-2.174044845,-2.798868305,0.87,2.06,0,0.253092362,0.590548845
3,-1.5,25,-1.595000776,-1.516122716,-1.609956832,-1.569918339,1.25,1.7,0,0.117798945,0.117798945
3,-1.5,25,-2.756162374,-2.308404124,-2.231258226,-3.137528197,2.47,2,0,0.095300679,0.558189689
3,-3,25,-2.031084787,-1.976649931,-2.135902965,-2.195900786,4.43,2.29,0,0.017796798,0.213561574
3,-3,25,-2.088304306,-2.258394357,-1.914392772,-2.004401227,2.59,1.22,0,0.230259821,0.55262357
3,-3,25,-2.477302033,-2.112795736,-2.238884179,-2.510876832,3.21,1.42,0,0.125938431,0.472269115
3,-3,25,-2.389523457,-2.349048036,-2.389831817,-2.647725735,3.3,2.14,0,0.068022384,0.187061557
3,-3,25,-5.658704381,-4.377418423,-4.921095856,-5.054671055,2.04,1.57,0,0.323314869,0.284517085
3,-3,25,-2.180761747,-1.943262116,-1.906360541,-2.498703394,3.87,2.15,0,0.108728504,0.559175162
3,-3,25,-2.989878328,-3.002638243,-2.291776039,-3.137431548,2.18,2.61,0.02,0.257430399,0.605718586
3,-3,25,-4.908359344,-3.555341755,-3.188248133,-5.454158453,3.84,2.55,0,0.18953591,0.521223751
3,-3,25,-20,-12.90139779,-10.82873604,0,5.18,2.9,0,0.14391029,0.395753297
3,-3,25,-6.102916019,-4.007785721,-3.479168486,-6.801443876,3.38,2.39,0,0.23104892,0.533189814
3,-3,25,-20,-6.828037498,-5.049749292,0,3.82,2.37,0,0.271300342,0.503843492
3,-3,25,-3.807642575,-3.676723602,-2.895371313,-3.393424152,1.91,2.56,0.01,0.358587155,0.563494101
3,-3,25,-3.584548499,-2.902415412,-2.665878895,-3.903406067,2.76,2.48,0,0.183455297,0.550365892
3,-3,25,-4.784254915,-3.418789556,-3.263909556,-5.57333776,3.53,2.94,0,0.152142528,0.497920999
3,-3,25,-5.680123663,-4.13415408,-3.007204697,-5.481627456,4.38,4.09,0,0.305464202,0.581836576
3,-3,25,-2.394232145,-2.333847248,-2.15832238,-2.461700846,2.95,1.96,0,0.21010063,0.498988997
3,-3,25,-3.100734663,-3.445858221,-3.274631403,-2.880577821,3.37,2.23,0,0.035186639,0.211119833
3,-3,25,-3.261957806,-2.695377643,-2.648523033,-3.379969006,2.57,1.78,0,0.178747687,0.510707678
3,-3,25,-4.55975369,-3.776366013,-2.850621125,-4.756258336,3.23,2.62,0,0.210482071,0.550491571
3,-3,25,-2.469018157,-2.448975732,-2.044748941,-2.587678959,2.99,2.23,0,0.225889356,0.632490198
3,-3,25,-8.797242277,-4.825804915,-3.688322413,-8.706403472,2.54,4.01,0,0.255310015,0.537494767
3,-3,25,-9.003317768,-5.772342247,-8.922888455,-15.12522846,5.6,1.53,0,0.143061295,0.265685263
3,-3,25,-4.004630811,-3.706481573,-2.503546759,-3.903692133,2.05,2.18,0,0.351201827,0.635508067
3,-3,25,-3.432424394,-3.097866715,-2.873919595,-3.296098299,2.23,1.82,0,0.182960647,0.470470234
3,-3,25,-2.68946474,-2.422185539,-2.688596061,-2.873315027,2.92,2.42,0,0.149394294,0.186742868
3,-3,25,-5.754178939,-7.223335955,-4.486072206,-4.750909998,2.84,1.62,0,0.048979619,0.367347139
3,-3,25,-6.03238903,-4.252806395,-3.184539703,-6.151229225,3.67,2.75,0,0.271872613,0.556103072
3,-3,25,-2.563009586,-2.588828101,-2.050448425,-2.663077624,2.13,2.22,0,0.250941562,0.641295103
3,-3,25,-10.58047529,-5.873755172,-6.042488659,-17.23858522,5.18,3.32,0,0.142743025,0.392543318
3,-3,25,-10.40058158,-5.470350788,-5.075189621,-7.370532481,2.66,2.62,0,0.274874292,0.418856065
3,-3,25,-3.554661227,-3.939983695,-3.662692664,-3.575319339,1.87,1.37,0,0.045532969,0.288375468
3,-3,25,-6.192369994,-4.23932821,-3.496076003,-6.656545605,4.86,2.32,0,0.162027215,0.497655018
3,-3,25,-2.501904487,-2.796918233,-1.972281494,-2.68320556,1.88,1.8,0,0.271137763,0.677844407
3,-3,25,-5.735261816,-4.116207425,-3.245121343,-5.53013549,3.26,3.51,0,0.28228908,0.544414654
3,-3,25,-3.095270885,-2.871468759,-3.074665848,-3.383188068,4.8,2.36,0,0.020132599,0.140928196
3,-3,25,-3.649253984,-3.492355982,-3.544596253,-4.176017316,4.36,1.82,0,0.019652555,0.216178107
3,-3,25,-3.598426634,-2.930029849,-3.034696431,-3.506307439,2.06,0.93,0,0.172772366,0.483762626
3,-3,25,-2.450219685,-2.103240545,-2.280717539,-2.39145686,2.76,1.39,0,0.120214915,0.440788023
3,-3,25,-4.791048337,-4.915372735,-2.83402706,-4.393987457,2.01,3.02,0,0.254940515,0.522628057
3,-3,25,-2.769594221,-3.384907167,-2.182995911,-2.713467225,1.11,2.52,0,0.386658896,0.726918724
3,-3,25,-4.387284028,-4.006150365,-4.154488316,-4.512529179,3.88,1.66,0,0.036909462,0.258366235
3,-3,25,-18.58400516,-6.573367155,-5.658238211,0,4.21,2.16,0,0.148009506,0.455413864
3,-3,25,-2.113286248,-1.881492515,-1.950060023,-2.104336283,2.6,1.14,0,0.154421505,0.501869891
3,-3,25,-6.040879107,-4.31572998,-4.035845194,-5.756268119,2.18,2.35,0,0.228499176,0.456998351
3,-3,25,-4.285589726,-4.115626277,-2.590576856,-3.968801211,1.33,3.17,0,0.376908339,0.614220997
3,-3,25,-5.356746367,-3.805738489,-4.024705871,-6.276784737,2.37,1.91,0,0.125832974,0.395475061
3,-3,25,-4.486131607,-4.191831694,-2.638736579,-3.688521676,2.14,3.23,0,0.377054868,0.664334767
3,-3,25,-2.271807176,-2.039735437,-2.12415831,-2.409415517,3.26,1.68,0,0.134880767,0.4046423
3,-3,25,-3.73592721,-3.001415864,-2.906065544,-4.201073393,1.83,2.2,0,0.159923289,0.479769867
3,-3,25,-2.039910811,-1.785900614,-1.917468505,-2.104493285,1.9,1.59,0,0.100150761,0.425640734
3,-3,25,-4.771575148,-3.491135709,-3.385040677,-5.203107756,2.95,2.25,0,0.184153024,0.49107473
3,-3,25,-3.187242668,-2.718728665,-2.824050289,-3.185304058,2.31,1.08,0,0.131465094,0.427261555
3,-3,25,-13.04192699,-5.609915603,-3.805519977,-8.579879404,5.28,2.31,0,0.316952551,0.548571722
3,-3,25,-8.735996123,-4.752435573,-3.650462497,-9.013238833,5.83,4.29,0,0.260093108,0.550785406
3,-3,25,-2.170311146,-1.919295625,-2.043881014,-2.097980869,2.58,1.15,0,0.091383007,0.456915036
3,-3,25,-2.267444419,-2.089222196,-2.09551201,-2.50002256,4.3,1.54,0,0.025161346,0.427742887
3,-3,25,-3.967607039,-2.987913804,-3.026114633,-4.573325886,4.16,2.24,0,0.135880792,0.483131704
3,-3,25,-3.115446461,-2.978491754,-3.354837664,-3.521192063,3.41,1.78,0,0.016973244,0.135785952
3,-3,25,-7.891162637,-6.190495279,-8.305383465,-7.810173103,2.4,1.78,0,0.070932918,0.113492668
3,-3,25,-4.486854458,-4.05901938,-3.688000413,-3.564245419,2.19,1.7,0,0.157365719,0.524552397
3,-3,25,-3.268728632,-3.198365834,-2.633144705,-3.139005648,1.97,2.2,0,0.305792253,0.550426055
3,-3,25,-2.352629332,-2.061705508,-2.181895914,-2.439256585,2.02,1.67,0,0.095381425,0.405371057
3,-3,25,-2.55027341,-2.375054463,-2.391267818,-2.73167682,1.51,2.02,0,0.073047364,0.401760504
3,-3,25,-3.466282747,-3.326120399,-2.844843908,-3.232597065,2.17,2.11,0,0.273316033,0.546632066
3,-3,25,-3.255874967,-3.120633476,-3.2550518,-3.751053303,3.9,2.29,0,0.017237124,0.068948495
3,-3,25,-10.36151042,-5.060001214,-4.062324201,-11.75821823,6.35,4.03,0,0.236760239,0.526133864
3,-3,25,-3.832285087,-3.066488897,-3.036871887,-3.980886733,2.96,1.65,0,0.161561149,0.461603283
3,-3,25,-7.697797819,-5.339978859,-5.730865773,-6.297792804,2.12,1.62,0,0.181929541,0.363859082
3,-3,25,-4.130981375,-3.369055494,-3.595813091,-4.457873746,2.92,1.61,0,0.095918151,0.345305344
3,-3,25,-2.03687061,-1.788785816,-1.968136562,-2.060832217,3.03,1.03,0,0.073682475,0.368412375
3,-3,25,-2.372091929,-2.922300687,-1.983149851,-2.522313761,1.38,2.15,0,0.304379209,0.698281714
3,-3,25,-8.090192137,-5.114112436,-3.097508712,-6.234937673,3.44,2.62,0,0.317870286,0.586837451
3,-3,25,-3.125294164,-2.892554922,-2.94785055,-3.225381517,2.16,1.96,0,0.222966427,0.343025273
3,-3,25,-3.13428699,-2.881801282,-3.12988726,-3.409727816,4.31,1.84,0,0.018456421,0.184564205
3,-3,25,-4.33659531,-3.669646717,-3.616328292,-3.94772258,1.9,1.35,0,0.199124077,0.455140748
3,-3,25,-3.441418816,-2.702879839,-3.053482862,-3.640003311,2.91,1.12,0,0.112173151,0.420649318
3,-3,25,-20,-20,-20,0,4.52,2.82,0,0.041707619,0.218964997
3,-3,25,-3.713622359,-3.048359515,-2.9376564,-4.131243493,3.45,2.15,0,0.150524007,0.451572022
3,-3,25,-6.809413148,-5.634754112,-5.773803845,-7.174054448,2.89,1.56,0,0.035588322,0.249118255
3,-3,25,-6.825080517,-4.781803453,-5.171977665,-9.533383217,5.55,2.09,0,0.080289789,0.337217115
3,-3,25,-3.276101753,-3.441274481,-2.234675828,-3.419316361,2.07,3.7,0,0.310560315,0.667704677
3,-3,25,-5.859640953,-4.270394899,-4.3311455,-6.251269674,3.35,2.69,0,0.173877999,0.391225498
3,-3,25,-1.923872866,-2.099308242,-1.754823546,-2.052481517,2.18,2.4,0,0.221198537,0.688173225
3,-3,25,-3.411186787,-3.3969944,-2.346461744,-3.591226406,2.32,3.42,0,0.298346089,0.626526786
3,-3,25,-6.198704279,-4.634890974,-3.153083667,-5.706927515,3.06,2.65,0,0.28477828,0.544793232
3,-3,25,-3.850240075,-3.585359155,-4.47836945,-3.583233356,2.22,1.17,0.01,0.298664305,0.298664305
3,-3,25,-4.116473967,-3.842767315,-2.868733853,-4.282498802,2.31,3,0,0.228701235,0.485990125
3,-3,25,-9.773758617,-6.886389563,-17.2316543,-12.65657695,5.61,3.84,0,0.042022374,0.042022374
3,-3,25,-3.619893747,-3.286334287,-2.466580894,-3.722454136,2.23,2.95,0,0.286647286,0.621069119
3,-3,25,-6.725878016,-7.854816398,-4.253006594,-5.310701525,3.49,2.87,0,0.01689697,0.439321217
3,-3,25,-3.506570267,-2.770103387,-2.943789946,-3.887178086,2.39,1.76,0,0.118249155,0.433580236
3,-3,25,-20,-7.130046198,-5.642500874,0,3.68,2.56,0,0.224004994,0.485344153
3,-3,25,-2.661831052,-2.243308443,-2.389017575,-2.822724727,3.23,1.81,0,0.103415287,0.465368792
3,-3,25,-2.169715856,-2.040022592,-2.32819049,-2.286025643,4.7,1.51,0,0.030158688,0.150793442
3,-3,25,-6.206484336,-4.037561769,-3.822192563,-7.369935905,4.95,1.98,0,0.162110043,0.47282096
3,-3,25,-3.391595098,-3.164120767,-2.710765921,-3.202804428,1.17,1.86,0,0.286575133,0.549269005
3,-3,25,-2.792190265,-2.525030969,-2.907161975,-2.98278343,2.89,1.86,0,0.196519409,0.171954483
3,-3,25,-3.2621482,-3.510124478,-2.284290276,-3.079651405,1.17,2.69,0,0.330547776,0.684706107
3,-3,25,-2.224539956,-2.194990704,-1.981234594,-2.163626664,1.84,1.55,0,0.240170027,0.560396729
3,-3,25,-20,-6.770479609,-10.94914515,0,3.4,3.15,0,0.161474097,0.242211145
3,-3,25,-14.83318727,-5.843428208,-3.840457299,-9.926931298,4.24,4.48,0,0.292838903,0.529362633
3,-3,25,-3.591068275,-3.238542946,-3.149634348,-3.54830462,2.21,1.78,0,0.138946499,0.333471597
3,-3,25,-5.629621774,-3.907636021,-3.465141385,-6.340916926,4.1,3.54,0,0.190614358,0.503766517
3,-3,25,-5.234471763,-4.992383206,-5.449787572,-5.913334202,3.33,1.14,0,0.018221445,0.145771556
3,-3,25,-2.802582576,-2.491293867,-2.285917688,-3.078297343,2.27,2.4,0,0.172805313,0.552977
3,-3,25,-2.943682918,-2.487668733,-2.498231261,-3.22812084,3.29,1.64,0,0.137065557,0.489519846
3,-3,25,-2.754913671,-2.844378184,-2.229769146,-2.63770494,2.07,1.89,0,0.249279435,0.623198588
3,-3,25,-2.827584452,-3.027787385,-2.832687745,-2.862526113,1.67,1.78,0,0.309291543,0.328622264
3,-3,25,-4.681594454,-3.40410863,-3.156521434,-5.346166097,3.82,2.67,0,0.132355351,0.502950334
3,-3,25,-20,-7.337868375,-4.946198315,0,4.21,2.21,0,0.293066658,0.519956974
3,-3,25,-20,-7.310776,-5.565820733,0,4.34,1.98,0,0.205190366,0.461678324
3,-3,25,-5.693222923,-5.876507139,-20,-6.253357766,2.12,8.22,0,0.017367137,0.017367137
3,-3,25,-5.359322557,-4.46478454,-3.360056207,-3.881253142,2.07,3.78,0,0.354011209,0.575268215
3,-3,25,-3.094165763,-2.538335379,-2.692150201,-3.397801851,3.18,1.46,0,0.087611176,0.438055882
3,-3,25,-2.319766053,-2.083034434,-2.067353432,-2.327589081,1.36,1.63,0,0.140544805,0.527043018
3,-3,25,-1.937037231,-1.796580007,-1.799387617,-1.963754882,3.2,1.31,0,0.12082806,0.52358826
